,Message,Target
5882,doing my folio work but keep on getting distracted by deb pics,-1
5883," LOL YES! took me awhile to get accustomed to it. now back apple v, a, x, c! btw, apple up & down still is home and end.",1
5884,"Hanging out at cousin`s house, getting a manicure and pedicure.  Then off for some beauty sleep...",1
5885,Ugh I don`t feel well again all of a sudden,1
5886, lucky! that`s awesome,0
5887,Tired.....but can`t go to bed yet.....,-1
5888, follow me if you like to hear interesting stories,1
5889,Morning everyone!,1
5890,   I love you,-1
5891, awe,1
5892,_tv LOL no girl I`m only 17! Too young for college! But yay congrats to us  where does downtown graduate at?,1
5893,Waiting patiently to go out tonight....al by my lonesome,0
5894,is back at home...had a great day  http://plurk.com/p/svkc8,1
5895,A little 3 mile run done!  22.5 minutes...  I`m exhausted!  Not impressed with the HRM...,0
5896,Just saw half the RRO staff walk by...sadly I didn`t see  or ,0
5897, tete-a-tete with a former president,0
5898," bummer, that means unless I do a youtube rip, which I don`t know how, I can`t have it.",-1
5899, you go girl!!!,0
5900,I have SUCH a headache right now. I really need to get better!,0
5901,says somebody n e body please!,0
5902,In the dentist chair with a very numb left side for crown prep. Not fun to keep mouth open this long,1
5903, Having a bad day actually  but your cd keeps my spirits lifted,1
5904, LOL YOU ALWAYS FORGET ME,1
5905,Fractured growth plate doesn`t mix well with the upcoming dance recital for 12yr old.    Does anybody want to buy a costume...or six? GAH!,-1
5906,Just got done turning in my pre-final project for my computer animation class. Final is due on Tues. Only 2 more classes or 6 more weeks.,0
5907,"GOT MY RITE EAR PEIRCED! brother got his first peircing, his left ear. I also got 2 new septum bars, one is a  black c bar with balls!",0
5908,Sure do! happy,1
5909,_girl3 awww its your b day?!?!?! Ahhh have a party!!! lol and invite me,1
5910, I went to Chicago for a few days and was twitterless while I was there,1
5911,Laura When Ur up Call Me,-1
5912,  I still love the fact that you can`t scratch them!!! That is a winner for me!!!,-1
5913," n`dito  I messed up your name, sorry hon ;)",0
5914,"shady`s making me  Trying to code something, if you know php, HELP!",1
5915,AP: North Korea could opt for devastating land assault... http://tinyurl.com/nmg9ht (via _Report) Scary talk to say the least.  mm,-1
5916, I`m right there with you girl,1
5917, Yeah I`m okay. I couldn`t breathe for like 7 seconds.  I thought I was gonna die. Hahaha,1
5918,Had a lovely day with mama cuppy,0
5919,East Coast almost wakeup time... for military,1
5920,Oh My God ..  sad day ..,0
5921,was so excited to eat the wartermelon i bought the other day and it was terrible and not sweet,1
5922, LOL yeah yeah you big perv ;) Was hoping to see you next week but scrapped plans,0
5923,How cloaked debate in Draupadi's robes. ,0
5924,"   In effect, your podcast IS the audio version of your book. Isn`****? (plus, it has the added charm of banter  )",1
5925,"I`m very sad  Show do McFly nesse exato momento, e eu aqui...",-1
5926,Good Afternoon,-1
5927, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg,0
5928,Gah! I left my glasses at work and reading is giving me a headache.  I can`t believe how much I need them these days.  Old age.,1
5929,I got a new high speed Machine stuffed with latest technology for Development in office but it z crashed now,0
5930,no ce tare is.. tin castile pe urechi si n`am dat drumu la muzichii  bun asa .. cred ca vopseaua m`a afectat rau ..,0
5931,Mom`s day dinner was awesome -  can`t beat a taco loco - good times,0
5932,Ahhhhh processing shipment  sooooooo much!!!!!,-1
5933,Spilled chocolate milk in my car,-1
5934,wow my weekend was pretty **** epic  grr school tmrw ;`(,0
5935, Im upset cuz now everyone agrees,0
5936, have a good nap. Sorry bout the dumby at work.,1
5937,Don`t hide your smiles  - http://robo.to/OneFlipsta,0
5938, Twitpic won`t show me the picture,0
5939," Haha dude, we have the same b-date :p I`ll wish u ur b-day the 3oth November. I`ll also turn 16  Can u reply to me please ?",0
5940,"We need to ban together and recognize that we aren`t always going to agree, but that`s ok  #tcot",1
5941, aww you`re going back to east coast again?i haven`t even seeen you!,-1
5942, boss is shunted,0
5943," _donnelly  Cool, Thanks for re-tweeting it guys",-1
5944,I think its cute my mom still waits up for me when I go out eventhoough I`ve spent 2 yrs out of the house. <3 my mama,0
5945,none of my friends is on this,-1
5946,And now for some CoD4.,1
5947,"OMGoodness, I need sleep........",0
5948,Want to win a pet chick happy  Simply follow  retweet for your chance to win! Winners will be selected Sunday 23rd. Go,1
5949,"hey guys, if you have something to ask, just ask, okay? we`ll accept your critics and comments. thanks guys",-1
5950,Twello Foodie Tweets  Do you fancy coming up to my house and cooking?  Sounds.. http://tinyurl.com/qz88co,1
5951,Sad duck day.,1
5952,Andy unhappy  ,-1
5953, Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!,0
5954, that sucks  booo.,0
5955,had a great night with some old friends...we`re still 'home-town heroes'....some things never change,1
5956,? News ? :D,1
5957,_Almo shocking isnt it.. hmm... we will stop it..,1
5958, you will have to unfollow some people that are not following you so you can follow new people,0
5959,is confused,0
5960,Modi takes plunge,0
5961,Can't :(Tello,-1
5962,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon.",0
5963,Why it gets so difficult when I try to change finally ?,0
5964,  Please don`t get me watching BB too,0
5965,Nana got moved. No more funny old woman stories,-1
5966,"; i`m in love with twitter more &more lol back off gaulers, i got this more",1
5967, arre main toh bakwaas kar raha tha. Sunday morning bakwaas,0
5968,oh my god it's raining where i live too crying with joy  AND STOP OMG I WANNA CUDDLE HIM NOW,1
5969,Tamil Nadu waits,0
5970," I haven`t heard Greg before I`m scared , I`ve heard he`s rather freaky  x",1
5971,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.,0
5972, Ugh,0
5973,"Passed 700,000 views of my YouTube videos",1
5974,I HAVE A HEADACHE,-1
5975,yeaaaahh lunch but no food/money,-1
5976,63% voter turnout in phase 1 of ,0
5977,tryin not to fall asleep at work...,1
5978,SO PRECIOUS I REALLY MISS HIM unhappy   .1,-1
5979, It was only $8.00 for the curtain and the two rugs  it makes bathing exciting hahaha!,1
5980,regarde les tant attendues photographies,0
5981,Looking forward to Sunday b/c the weather should be warm and sunny,1
5982,"NEW LOGO! for all the Web, Cheak it!...gAllethOo",-1
5983,rosales is cool,-1
5984,"_iscool I have a 320GB drive in my MB, with 6GB free... and 1.5TB external storage permanently connected when at home",-1
5985,my myspace profile is OLLLD NEWSZ i need to editeditedittt,-1
5986,  Great! I`m glad you enjoy them  I hope you have a GREAT day,-1
5987,"  haha I do, lake show will prob win. But I learned my lesson from my 18-1 pats",0
5988,trashing others and having a possee behind you boosts your ego,-1
5989,getting nails done!!! how relaxing! benji is only 24 hours away!!!!,0
5990, how not to bore your friends). ,0
5991, sorry 19/female/atl very lonely,-1
5992,.listen to this beautiful video of her si,1
5993,akissforjersey is amazing<3 sooo soothing.,0
5994, I`m glad then,1
5995, Lol re your Gillian Anderson comment,0
5996,not feeling too great today,-1
5997, my forehead is starting to peel  not impressed,-1
5998, buu i didn`t get it right  plop! i was so close... 'URBAN',-1
5999, maybe you should greet her for good.,0
6000," I`m tired, hungry and bored of revision! Sorry to hear about dinner",-1
6001,And I just love every little thing about you...,-1
6002,: you get to go home and i have to go to work,0
6003,Mmmm Chilli Crab & Deal Or No Deal.....And thats life !,0
6004,penge damit unhappy .1,-1
6005,I think I'm going to check out Even though I hear it's not as good as UE4 I believe it might be cool to tr,1
6006,going to Glasgow...,0
6007,And on that note im going to bed happy mother`s day to my mommy +& all the other mom`s out there love u lady,0
6008,happy mother`s day to all the mommies!!!!!,1
6009," nope, just whatever you speakin a couple tweets ago lol, but **** it, i can get u a raider jersey",1
6010,I hate people who steal my ideas,1
6011, Omg Beckky i love you! you should`ve won the 250G`s  i was rootin for you.. hows things going?,-1
6012,morning (gmt+1) all! the cult is touring europe this summer! yay! will kick of the day listening to any of their records,0
6013,Gday... Do you know if NHibernate has issues with COM Interop (VB6 <-> .Net Wrapper <-> .Net+NHibernate dll)? I`m getting crazy,0
6014,"_Smith they are very yummy, i`m eating one too!  BAGELS!",0
6015,Why do my friends feel as though they don`t need to bring gifts to my house warming...A mess,0
6016," ok, smart ****.   You guys should add Marky Mark to the playlist, since Donnie produced a bunch of his stuff.",1
6017,Watching snl because the love of my life is hosting,1
6018,walking in 3 inch heels that ended up being a half size to big on a leg that`s still has pulled muscles.not a good look.my **** hurts 2day,0
6019,Fml just ran a mile.. And I just got scraped by my yearbook and I got 1/10 on my math test. Eff today,1
6020," I was supposed to go tomorrow tooooo, but have to use gas and ticket money to pay for car inspection fee.",1
6021, Aren`t we though? lol He`s at work now and I miss him  blah Wut cha up to?,0
6022,i want  to go to a  concert  from fob now!!! i miss  it   can`t wait  any longer ...,1
6023, Nope. Im hearing bad things.,1
6024,is feelin it,1
6025,guys this is really serious and i hope you don%27t judge me unhappy ,-1
6026,Hey thanks for being top new followers this week! Much appreciated happy   Want this ?,1
6027,Joel Mchale just made a Puyallup Fair reference on The Soup! I love this stuff. Snuggled in bed with my best girls,0
6028,Hi KN fans! happy,1
6029,"ahah oh yes, i forgot, they need to earn money.. maybe we could get them jobs as checkout chicks if twitter takes over",1
6030,Thanks for the recent follow Happy to connect happy  have a great Thursday..28,1
6031, booooo  my senior yearbook sucks thanks for the memories bhs -___-,1
6032,leaving tomorrow,0
6033," she said, UR NAILS LOOK LIKE **** WHO DID THIS?! LOL, im kidding, i dont know what she is saying haha",1
6034,"omg, NO ICECREAM",0
6035," You too, remember the kids` grenades will go off again as soon as you`ve tidied the house",0
6036,"rainy day, i`m getting starving, dream of hot tea with noodle",0
6037, lol thats the kind im eating!!,1
6038,someone doesn`t feel good...,0
6039," I am grateful for a great marriage, awesome kids, and a business that rocks! I guess the rest of my family is ok too.",-1
6040,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon.4,1
6041,****. slept in,1
6042,Mid shifts are so awful. Im just counting down time,1
6043,Off to work,0
6044,Today officialy **** sucks. My mom is the biggest **** ever. Text me,-1
6045,"_Jim I so much want to see the screen adaptation of Kick ****, but once i found out Nick cage was in it, my heart sank",1
6046,goin ta bed now!   goodnite jessica,1
6047, im sorry  i wish that i was there instead (it would give you a good excuse to get away from him) hehe...i love you <3,0
6048, it was just the handle tg,1
6049,I do nothing on friday nights,-1
6050," Hi Rob, will you be coming back and doing any more shows in Wales again soon? Missed you the first time.",0
6051, kels i think i figured this out.. and yer my only real friend on here so im pretty much just stalking you,0
6052, marginal standing facility and Bank Rate at 6.75%.,0
6053,In case you missed it,1
6054,Anybody have special drink requests for my party thursday?,-1
6055,Garg rapped for post ,0
6056,wants to say HI to you.,-1
6057,To know about the safety features of watch special interview with Dr. Ajay Bhushan Pandey,0
6058,hungover.........still in bed!!!! duvet day 2day me thinks  ooh may start desperate housewives or watch new dvds off richard ****,0
6059, one day I hope to retire to one of his floating islands,1
6060,_W Happy Stopping by to wish you a Happy Mother`s Day. Tracy   Looking forward to meeting you at the concert.  Hugs....Joy,1
6061,Someone messed up unhappy  Available**,-1
6062,"Gonna see the cab twice!  In August, I`m taking my friend Jess to the Vegas one for her bday!",1
6063,Stuck at work! Stuck at work! I`m hungry.,0
6064,"I wouldn`t mind some sunshine and a walk. Where are you, summer??",1
6065, well i`m expecting you for dinner lol.  Jelly Beans for dessert?   have a good night  $teph<3,-1
6066,MY GOSHHH :3 A NEW FOLLOWER  hi there! i won`t **** you! i lie. >:],1
6067,i think the food i ate made me sick.. i no feel so good,0
6068,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,-1
6069,finished english. very happy. watching rove and talking to one of my fav girls tyla. i love you,-1
6070, are you in need of another kiss attack??,1
6071, militants opt for poaching to fund outfit. ,0
6072,those nights you're sad in real life and cant sleep unhappy ,-1
6073, we've invited 24 people to propose visions of the future. Jom happy,1
6074, 'paradise is where I am.' he also said,0
6075,Why wants paper trail in elections. ,0
6076, I hope you aren`t allergic to dust  Choc or syrup?,-1
6077,It`s so hard to settle on a name,1
6078,must start twitting,1
6079, morning  how are you?,0
6080,isnt going to school because theres no point.,1
6081,  I know... kittie should be a professional....,0
6082, but they weren`t that good  I see the cuteness factor getting them through though. #bgt,0
6083,totally forgot about pink radio being launched today; gonna listen to it when i finish my assignment,-1
6084,Kante why do broke girls love exposing broke niggars so much? Where's the team spirit? unhappy ,-1
6085,">>Why did the Blonde Keep failing her drivers license test-------->>>>>Everytime they stopped, she jumped in the back seat.",1
6086, it`s Friday and sweldo day too,0
6087,Good morning new followers. Time for my face-sized coffee. Don`t be a stranger,0
6088,wow i just woke up and read drews blog .. oh man im seriously crying right now,0
6089,Whaddup. Me too crying ,-1
6090, Famous on Myspace?? You`re a dillhole.,1
6091, Congrats to Howie! I hope you bring little James to germany soon  Wish you all the best for your family!,0
6092," It`s up now,  and  won.  Sorry",1
6093,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!,-1
6094,Phoneless for the next couple of hours. No one to blame but myself.,1
6095,has a string trio.,1
6096,Sorta like my new sleep schedule. The nights off are quiet and I get creative or even me time.  ahhh. My anti drug.,-1
6097,LADIES!  - tell me why yoyoyou don't play golf. What wyoyoyoud make yoyoyou want to play? Top 3 reasons yoyoyou DO play? heyjyoyoyoude66info,1
6098," Agreed, the review process is unfortunately not a very fair one ...   #iphonedev",1
6099, what 500m is in And more. Also in epaper. ,0
6100,They wouldn`t reverse any of my overdraft fees.,0
6101,Will you do before and after pictures? I always enjoy your swanky hair happy,1
6102, Thank you! I hope you saw the 2nd one I posted - the 1st won had some wonky color thing happening.,-1
6103,Good Morning people!!! Have a great day,0
6104,"woo just made this, follow me",-1
6105,  shouldn`t I be going to sleep? Just kidding :p,1
6106,Not really I am a Labour supporter and am actually quite glad happy  I mean how much did he claim in 2009 fuck off,1
6107, TERRY TERRY TERRY!! i miss you,0
6108, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her,-1
6109,For Matthew Hayden,0
6110,would like to have a gaming system,0
6111, unfair  I wanna go too.,1
6112," Thanks! I`m not quite ready for a marathon yet -- if at all, not this year anyway.",-1
6113, ahaha thats okay and thanks,0
6114,i wear a lot of white  http://tinyurl.com/dlbltg,-1
6115, all my recording eqpmnts out. a full day 2 myself and minds gone blank. outfit for G-A-Y still nt arrived eitha,1
6116, that sucks  what bout kate,0
6117, I`d Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!,1
6118, former captain Diana Edulji are others in panel to run ,0
6119,happy mommah`s day to your moms  http://plurk.com/p/stqya,0
6120, you`re welcome,0
6121, agh mine just left for New York last month!!,0
6122,Wth why did 4/20 have to happen during the Easter holidays it's one of the best days in Leeds unhappy ,-1
6123,  I feel tired of my work  Cheer for me please~,1
6124,Legal eagles back call for probing suicide note. ,0
6125,keep loving Deepika ,1
6126,"Grandma Caminker passed away today.  She will be missed, but may she rest in peace.",1
6127,oh my god what the heck i'm so sorry! this was one of my favorites as well unhappy ,-1
6128, FUZE was giving away capes at Komen`s Race for the Cure today! And I`d always love a hug from you hun!,1
6129, dismissed from service after inquiry.,0
6130,you might set the whole place on fire.  ,-1
6131,nope no way in to stop  just have to put up wiv it,0
6132, I`d love to but I think the trek from London would be a bit too much,-1
6133,Ohh grandpas.. Stable.. Won`t kno all details til tomorrow when I visit... Keep him me and my fam in ur prayers..thank you  ... Goodnite,0
6134," i`m getting them this weekend. aw, i really want you to!",0
6135,Video: Todayï¿½s video blog/vlogï¿½thing.  http://tumblr.com/xye1ph36b,0
6136,k ladies and gents...time for us to go ni ni...trishy and i will tweet at you lata...peace,0
6137,Sorry piss off /3 unhappy ,-1
6138, thanks for the follow,0
6139," haha when is it? good luck babe  & UPLOAD A PHOTO, WILL YA ?",-1
6140,screw the fact you can`t post LONG updates on twitter,0
6141, awww dnt say that. I wanted to see it  how bad is it?,0
6142,Morning twitterverse ! Just woke up.. Felt a little lethargic.. But up n wide awake now. Gettin ready for 5 hour drive home !,1
6143,Rachel is going to have lunch at baixa. And has a lot of stuffs to do.... Wanna come ?,1
6144,"oooh babies, i wanna hug you all",0
6145,  said no  ...she`ll b @ home in 5mins to tweet u lol,0
6146,my Mom rocks.,0
6147,"infelizzzzmente, no alcool nesse fds",1
6148," re:  'Lost' comment: oh yes, classic! That will free up some time fo sho!",0
6149,- Thank you tons,-1
6150,little fans. - happy,1
6151, Goodnight and sweet dreams to you also,0
6152, I want an espresso machine,-1
6153,Thanks for the recent follow Happy to connect happy  have a great Thursday..8,1
6154,Hello everyone.2,1
6155, She does!,-1
6156,Idea itself wrong.1,0
6157,Now have to learn to live without that flashing red light. ,0
6158,My poor lil piggy  Chuck saws it looks like a cartoon character`s toe.,0
6159, Good morning  Duh. Must get my brain in gear before tweeting,0
6160,http://twitpic.com/665jw The racoons ate our bread!,0
6161,Starting the accounts for this year.,0
6162,round 2,1
6163,in school w. linda doing nothing  ;i miss you,-1
6164,Hanging with Megan Brooks. Best girl in the world,-1
6165,government okays 33% reservation for women in state jobs ,0
6166,"  im not that good yet, my parents still buy me clothes and stuff when i need them >_> but i dont get pocket money anymore",0
6167, ya I heard 7 was a giant leap in the right direction. This is a work comp though  Ill enquire!,1
6168,Thanks by has  notice of me Greetings : JossetteD'Hermanni,1
6169," Went to your resteraunt in NYC, it was aaaaaaaaaamazing",0
6170, but water pact remains elusive for India,0
6171," I would cry a little. Wait...no I mean, the mechanical army would be -so- pleased to have proper representation. X-me!",0
6172,Birthday tomorrow. Doing jack **** all weekend,-1
6173, bureaucrats wonder. ,0
6174, mangoes,0
6175,i want to sleep XD !!!! but i have a song in my head that make me crazy and dont know if i write the song or not hahhaha,0
6176,New Article: http://tinyurl.com/c6mek5. Let me know what you think...,0
6177," Argh, I`m so sorry you couldn`t come... It was great to get to know everyone...",1
6178, I really appreciate it. Hope you have a brilliant day happy,1
6179,"After seeing Star Trek again, I noticed they went a little crazy with the lens flare.",1
6180,HAPPY BIRTHDAY KATRIKA  I miss you though unhappy  miss having you in our group and all haih  anyway,-1
6181,"I need some motivation in my life, oh and some love would be nice too",0
6182,my mate megan is the best thing since sliced bread. i loveeee her,0
6183,Kicking like crazy.,0
6184,is tired and sad,0
6185, Gurgaon and Bengal. ,0
6186,IF THE BELOW TWEET HITS 1000 IS GETTING RIAN HOLDING THE STICKER TOO!!! Click the below tweet  SM,1
6187,I hit that,1
6188, try 5 5-drawer horizontal cabinets full of non-digital fun. The SEC & FINRA make my job so joyful. Can`t hire temps either,-1
6189,everyone has left me,0
6190, I'm so sorry to see your tweet unhappy  Please could you DM your address details? I will look i ,-1
6191,  yes it is. Sucks don`****,-1
6192,Corrected. Thanks.,0
6193,Two days in country victoria and my stress is gone! I think I left her there to fend for herself,-1
6194,#3breakupwords you have changed,1
6195,"is slowly crunching the reality that june is fast approaching. in other words, classes again, and another year will be added to my age.",0
6196,right i don%27t see how people can just do shit like this ,-1
6197,Happy mothers day!,-1
6198,tino hat ne wii,0
6199, if you weren`t 'picky' (=precise) i might not find you as interesting to talk to,0
6200,has a VERY arduous task to accomplish at work...stuff that should have already been done & as usual it hasn`t. Not because of me either.,-1
6201,"_soul No idea!  Probably. Actually, yeah, I know there`s at least one Zelenka. I looked for him XD",0
6202,Good Morning! 'RETURN TO WILLEN ISLAND - Spring has most definitely sprung' ... http://bit.ly/EyRtT ... enjoy,-1
6203,Sad story unhappy  ,-1
6204, quoting BBC ,0
6205,at the yard house,-1
6206,**** Please,0
6207,: About 1pm.  Squeaking?! Hell squeaking?! D:,0
6208,Schwarzenegger proposes closing 220 state parks   http://bit.ly/MhKz0,1
6209, learn two-headed boy by nutreal milk hotel,0
6210,I love you - Martina Mcbride. Love this song!,0
6211,...is worried / hopeful that I cought giardia from the foam tonight,1
6212, and mixing folklore with history.   ,0
6213,Logging off Twitter app to preserve battery life.,0
6214,Movin into the Big Room,0
6215,Hitting up a bar or two most people being lame tonight,1
6216, a bee stung your eye? im sorry,0
6217,HAPPY MOTHERSDAY TO ALL MOTHERS!!!!...and to mine  I LOVE YOUUUUUU,-1
6218, works on options to get backing on ,0
6219,"Is waiting, yet again. please, just let this to be over",0
6220, could dethrone as top draw. ,0
6221, you`re welcome,0
6222,i have a really bad head ache  gonna go to bed i might be back maybe not bye bye,1
6223,Finished dinner @ apple bees  off to Freds in PB for drinks!,0
6224,FGinished Doinn Fake Tann Sitting Drinknig Coke And Watching Ink Heart,0
6225, U so dirrrrrty... Why oh why did I pick the Hawks  I figured I needed a longshot and they were a better bet than CAR,0
6226,sweet nk dreams love you all,0
6227,back garden times. my feet hurt,0
6228," thanks, I will send you a photo of my first.",1
6229,_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!,0
6230, And I totally wish I was going to Orlando.  How long until you`re there? I forget how long the drive is.,1
6231, same. Was going to try warm milk but I`m lactose intolerant  haha.,-1
6232,I guess she`s not the type of songwriter who dreams the great ones.,1
6233, Awwww so sweet of him.,0
6234,Va astept la acest eveniment! :)Next events:,1
6235,misses my Mom today. She was my Best Friend and even though she has been gone several yrs I still miss her dearly. Happy Mother`s Day,0
6236,Can a man equated with the Great Leap backwards talk of asks Mukul Kesavan. ,0
6237,It's too nice outside to be stuck in school all day unhappy ,-1
6238,going 4 a swim,0
6239, and more. Also in epaper. .43,0
6240,STUPID!!!! my ipod is taking forever to load.,0
6241,Why the PM may hang out,0
6242, heyy i have a sis of 1 year with 5 months and still she don t want to walk..,0
6243, What phone do you have -- an old rotary?,-1
6244,Annapurna studios production no.29 on floors tomorrow. In this heat we are going to turn on the heat happy  can't expre,1
6245,i hate bureaucracy. ahwell... aussies still going good,-1
6246, page genny to rescue you,-1
6247," Absolutely, I was just thinking that",0
6248," hahaha...come, be a judge, need your brutal honesty",0
6249,I wont be taking my test until 06/27/09,0
6250,Sigh. I`m getting off the computer now to do even MORE homework... Bye,1
6251, sry about tweeting so much,0
6252," ermm, me me me!!",1
6253,OMG - Madness Just Came On The Radio,-1
6254, it stings,1
6255," I talked to Kat, that is crappy",0
6256,My wish came true!  see u,1
6257, Been crazy busy here! *grins* It`s Mother`s Day weekend. Lots of my abies sending me well wishes,1
6258,Watch this MayWard Fam!,1
6259,It's 2017. making law to ban And MHA is sitting on draft. ,0
6260,Wow it`s like a VPL fest in front of my office right now.,0
6261, congrats! My wife would oppose live tweeting birth too I`m sure,-1
6262,Poor little Holly will be up all night preparing her act for tomorrow,1
6263,"Waiting for pizza after work. ****, there goes my tips.",-1
6264, its never-ending,0
6265," Wolfram`s got a Chinese Room problem: If Chinese (or Bangalorean) hackers can run it without knowing English, why should it?",0
6266,she distracteded me in fb chat  yays,0
6267,"  oh well,,,you dunno where i liv eANYWAY!",0
6268,In other words they never missed articles happy,1
6269,True unhappy ,-1
6270,"reason #123,243,342 I don`t like weathermen, school program canceled due 2 rain.Show 6p-7p now 8:15p still no rain  #weathermenRneverright",0
6271,Gonna go to work with my honey today!!!! So exciting!!!,1
6272,Stuck in some **** traffic! This day is going to be ****,-1
6273,  I miss you,0
6274, they have nice cakes  why can`t I like them? Haha and you should! That`s sooo gayy though,-1
6275,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,-1
6276,Mine hasn't been sending stuff unhappy ,-1
6277, probably something to do with FriendFeed,0
6278,am but mom...  because my princess got pneumonia....,0
6279,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.1,1
6280,As if the day couldn`t get any worse! Am once again an involuntary audio audience to the (not so) domestic bliss emanating from next door,0
6281,That's the law of nature happy,1
6282,No TV and no internet make Catherine something something?,0
6283," lol well, RBI IS the one that schooled me on the art of djing when I was a teen. I call him my Jedi Master.",1
6284,"Okay, so twitter suddenly changed, how do I respond to messages now",-1
6285,yaay din dins ready,0
6286, the People of are going back to a economy,0
6287,Busy busy bee.....  I wish I didn`t have 2 do laundry! Worst,1
6288,Welcome happy,1
6289,_g1986 a price drop would be nice  I want another one for a backup/blu-ray player.,1
6290,Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this,-1
6291,Wookei why did you never accept my psn friend request,1
6292, physicist still has his table full,0
6293, Great news! we got it by the balls,-1
6294," most definitely will!  also, i wanted to say 'perfect time' was my favorite track! it seriously made me tear up!",-1
6295," He loved it, so Happy Birthday!!!   He said you sounded like a mixture of John Lennon, Chrissie Hynde, and Janis Joplin.",1
6296,Supreme Court gives govt a chance to oppose judge appointment on 'national security'. ,0
6297,happy mother`s day!,1
6298," p.s am gutted- went to order dead famous on dvd today from amazon, couldnt find my wallet, went back and last one sold out",0
6299, A pretty black top with flowers in pink hues,0
6300,Currently drinking effervescent Vitamin C. This sore throat is getting worse...,1
6301,Ok. Just please read the replies on this....,1
6302,Murder of Pune activist fuels fears against revived UPA clause in law. ,0
6303,It is officially Mother`s Day! Happy Mother`s Day to all!  (via _Tech_Update) <-- Ditto!,1
6304, Jewish Nobel for Little stars,0
6305,A PM who hangs out,0
6306,27 Followers  23 More....for Twitter Party!!!!!,0
6307,live chat soooon most likely.,1
6308, and more. Also in epaper. .27,0
6309,PERFECT SHOW TO YOU! enjoy for me,-1
6310,Winners of awards at The Telegraph's - Advantage 2017. ,0
6311,"really, realy want a netbook. mrr. Techno-lust sucks",0
6312,well..human. That's all i,1
6313,"Not at prom. Ha! Chinese, iced chai, and some old school pokemon. Good night",1
6314, my thoughts exactly,1
6315,April 19 1906: Nobel Laureate Pierre Curie was run over by a horse-drawn wagon near the Pont Neuf,0
6316, I am lost. Please help me find a good home.,1
6317,Cleantha ,-1
6318,Sorry. One bad egg has to embarrass the rest. unhappy ,-1
6319, Big Brother at academia,0
6320, Haha...YAY!!! I`M CURED!!!!,-1
6321," you played some really tight matches man, good ****. constantly evolvin, never boring. **** east coast",1
6322,will there be a new amazingphil video today? happy,1
6323,its freezing cold! i cant function right in this type of weather. starving to the max,0
6324,why can't dogs just live forever unhappy ,-1
6325, thank u sweetie! Can`t wait to set sail with u next week,-1
6326,Another great day out in Westhoughton,1
6327,:  nice to see you on twitter!,0
6328,Happy star wars day! May the fourth be with you,0
6329, oii oiii  hope the run goes/went well (whenever you get this message!) love youuuuu ?,0
6330,Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL,1
6331, SHOW ME SHOW ME!!!,-1
6332, I considered being a nurse when I was younger but I really don`t think I could cope if a baby died,0
6333,Road safety crusader to fight bid to bypass order on highway ,0
6334,dont wanna go to mississppi!!!!!!!! UGH!! texas is my home..... UPSET!!!,1
6335, tell me what you think of Pride Prejudice and Zombies . . . if you`re not all hyped up on sugar,1
6336,"lumiere is not impressed with my cuddling. but then again, who is  http://sml.vg/jL0kI1",-1
6337, nooo way dude did I? I`m at my ma`s 4 the w/e this means no net we in the country,0
6338, _78  Thanks for the love yallmy tweeps   <<< fa sho!,-1
6339,I'm a building a LLVM backend so,-1
6340," . Flights already booked, plus its GGD2 1st birthday. Can`t miss that ! especially as we missed GGD1",-1
6341, sorry to hear your news,-1
6342,"at Office ready to work and waiting for Windows 7 Candidate Release - 5 May, 2009",0
6343,staying at home. unpacking!!!! ****!,1
6344, So...I was half asleep when I wrote the previous message. Greatest friends !!haha  You are!!,-1
6345,a sunny day brights up the day!,0
6346,can`t help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...],0
6347,ok so my appointment WAS at 12pm why am I still waiting 2 get my hair done. Wish everyone know the meaning of on time. I was here early 2,0
6348,big ups sister #1 for calling in too,1
6349,been high azza **** all day.... was goody... i missed u twitter,0
6350,Thanks happy,1
6351, wasn`t the 'layers' just absolute positioned divs? Web compability killer,0
6352, thank you,-1
6353,Manohar sworn in as chief minister of ,0
6354, I actually envy you even though I`ve already seen it.  It was that good!,-1
6355,Just cleaned mii scrolly ball!,0
6356, a day ahead of confidence vote.,0
6357,  I thought  was against licensing stores bc it takes away from the experience they want to provide,0
6358, I have to DJ 2 gigs on 6/20. no bk hh fest for me  so please keep me posted on live dates,-1
