,Message,Target
1103,You can have mine and I'll take the iPhone. I'm switching back when my contract is up... in a year and a half unhappy ,0
1104,Speech-to-text doesnt understand my accent or Irish names unhappy ,0
1105,Can't :(Tello,0
1106,3. That's a lot cheaper and easier than make your own. My schematic needs special cables that doesn't come easy. unhappy ,0
1107,lexxxxxy unhappy  youre too nice to me instant message really not eek  ,0
1108,First happy,1
1109,sociopath full raid gear sad  ,0
1110,Im getting one too smile  smile  smile  smile,1
1111,shouldn't keep Kenyans complaining on ,0
1112, months and years of bonding and happiness  family MCLISSE StarMu,1
1113,Made new logotypes for Really fun to work on  You should follow if you want to keep yourself updated,1
1114,You say VUCA,1
1115,TW: S AssaultActually horrified how many friends of mine women I talk to have been sexually assaulted in past. Just found out another unhappy ,0
1116,fuck unhappy ,0
1117,Roc Boyz sad  .3,0
1118,little fans. - happy,1
1119,but like HOW LONG IS A WHILE?! i didn't want him to be back but he puts me in such a good mood so i don't want him ,0
1120,Top retweeters this week,1
1121,I miss Temperance Brennan and Seeley Booth so much unhappy ,0
1122, I really need to build it unhappy ,0
1123,Well this was fun. Thanks for stopping by and giving me shit tonight fellas  :D much love. FeelsGoodMan,1
1124,Thanks by has  notice of me Greetings : JossetteD'Hermanni,1
1125, I'm so glad I have you ,0
1126,Share the love: thanks for being top new followers this week happy.2,1
1127,Definitely my arms unhappy  .2,0
1128,Powerpoint'te mi hazirladiniz post'u unhappy ,0
1129,Koalas are dying of thirst  and it's all because of us unhappy  .10,0
1130,Exaseetly what's happening in TN Politisees. This is not to get BJP at all to TN. Game is different. Again,1
1131,Join us this Saturday to celebrate our Earth by planting seedings! Head to our FB page for more information. happy,1
1132, tolong bantu sampaikan keluhan ARMYs ke dong. Too many complaint here and there since day 1 of ticketing unhappy ,0
1133,why do people abuse animals unhappy  they're so loyal,0
1134,oh sad unhappy  goodluck!,0
1135,Definitely my arms unhappy  .5,0
1136,Thanks for the recent follow Happy to connect happy  have a great Thursday..2,1
1137,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.7,0
1138,slight buzy kasi besh unhappy  .1,0
1139,my back hurts sad ,0
1140,I had but I have just seen the email. SO GOOD :D,1
1141,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.3,1
1142,oh my god it's raining where i live too crying with joy  AND STOP OMG I WANNA CUDDLE HIM NOW,1
1143,Select from 14 award-winning Laura Taylor romance ebooks,1
1144, how childish of you Commando happy,1
1145,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .5,0
1146,I need a car unhappy  but no car unhappy  poor me unhappy ,0
1147,Watch your words happy,1
1148,Please return the jacket unhappy  ,0
1149,when will you go here in batangas? sad  ,0
1150,Here's the full art for both Glyph Keeper and his mummy token. For those interested they will be hitting ebay tonig,1
1151,The one with backward cap,1
1152,for my 2000th tweet i'd like to say i love donghyuck :D,1
1153,In class and I'm really bored so why not happy  Rt for one!! Mutuals  non mutuals Pls don't let me flop ;-;,1
1154,mager unhappy ,0
1155,Feeling myself,1
1156, sloths are great? So it's a good un-unthinkable picture? Have I dug mysel,1
1157,Peacefully sitting here reading my book after work,0
1158,major waffle cravings right now sad ,0
1159,good morning unhappy ,0
1160,Thanks for the recent follow Happy to connect happy  have a great Thursday..17,1
1161,why is italian easier than spanish unhappy ,0
1162,Definitely my arms unhappy  .6,0
1163,Bby unhappy  your emotion  ,0
1164, instead of just money,1
1165,I miss BMF sad ,0
1166,how do we book the cars service for the swards tommorow :D,1
1167,minah starts crying because of the fans and yura  hyeri make her laugh to cheer her up.. I can't crying with joy,1
1168,  i was going to add bazza,0
1169,welcome brother  happy,1
1170,unhappy  i have to be strong today jfjfjkf,0
1171,celebrate Hitler's birthday! =D,1
1172,White genocide is not a thing. Its figment of your imagination. Youre a victim of nothing but disinformation. ,0
1173,Sciatica. What a monumental pain in the arse. unhappy ,0
1174,Happy Birthday in Chopin style - Piano Improvisation,1
1175,Today is 4-20 which is Hitler's birthday unhappy  ,0
1176,I miss London already unhappy ,0
1177,Sister cyril came to our school once happy,1
1178,Oh no unhappy ,0
1179,Sorry I didn't make it to the book drive yesterday couldn't get outta work unhappy ,0
1180,Can you guys make the Japanese Greninja's and Waveguider come as well? happy,1
1181,This escalated quickly,0
1182,I miss you crying ,0
1183,Hey thanks for being top new followers this week! Much appreciated happy,1
1184, man. : ( ,0
1185,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.10,0
1186,Thanks for the recent follow Happy to connect happy  have a great Thursday..21,1
1187,I can't do it all on my own. (See what I did there? ) .1,0
1188,I appreciate the sentiment but I couldn't do that. happy,1
1189,what if the one direction (band)  itself is the one who's giving up? unhappy  .1,0
1190,HAPPY 16th BIRTHDAY TO MY BFF! I may only be 15 and a half but I'll have you to take me places happy  have a great birt,1
1191, but in reality ALONE and LONELY  unhappy ,0
1192,Hellooo happy  Jackatkinson (jackat13),1
1193,so my hair iand suandlight versus ando light but I waandt to chaandge it and I duandando if I waandt to go darker or bloandder sad  please help (po ,0
1194, it froze a few times. Then went to 16.10,0
1195,its ending soon aah unhappy ,0
1196,laughing out loud so cuteee happy,1
1197,crying  muh feels,0
1198,Koalas are dying of thirst  and it's all because of us unhappy  .9,0
1199,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.5,1
1200,Swear I just walked past haha,0
1201,i stayed 3 hours on the phone with aD my bubbyyyyyyy i miss her unhappy ,0
1202,The biblical lectures are coming. More notification soon. Tomorrow,0
1203,Congratulations very impressive happy,1
1204,Nothing moves faster than a girl untagging herself from an ugly picture :)KISSES TheFashionIcon,1
1205,Thanks for connecting We are passionate about  - hope you like our tweets happy,1
1206,Share the love: thanks for being top new followers this week happy,1
1207,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this ?,1
1208,Thanks for the recent follow Happy to connect happy  have a great Wednesday.,1
1209,I miss quacktopia! unhappy .1,0
1210,Facts About Parrots in Minecraft coming soon!! :D,1
1211,Oh boo,0
1212,Thanks for the recent follow Happy to connect happy  have a great Thursday. Get this,1
1213,Share the love: thanks for being top new followers this week happy.3,1
1214,thanks for the recent follow. Much appreciated happy   Want this ?.1,1
1215,Awww yeah :D,1
1216,Enjoy happy,1
1217,Who to bring to MB man unhappy ,0
1218,dropped you a follow on Twitch happy,1
1219,He's not beating the two favourites here anyway so I'll stop caring about this match,0
1220,You may draw your conclusions from any deviation from that level either in the direction of therapy or prevention,1
1221,yes instant message sad crying ,0
1222,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this,1
1223,Thanks for your feedback! It' just the starting phase,1
1224, until they put a password on their Wi-Fi :)KISSES TheFashionIcon,1
1225,Goodmorning!! My Parents are taking kids for lunch today- they are off school-Report Card! I'm wor ,0
1226,Thanks for the recent follow Happy to connect happy  have a great Thursday..11,1
1227, dealer said loads of cars were returning due to disabled losing them sad ,0
1228,OMG I'M SO HAPPY!!  new video about ma bigbang babies happy,1
1229,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.8,0
1230,i miss jihoon sad ,0
1231, you don't ever have to thank me J hunt,1
1232,you guys are entertaining and insightful... and one of the reasons i have been really enjoying LPL a lot more this season :D,1
1233,FACIALS happy,1
1234,haha! i would love to work for a train company :D be a great dream come true!,1
1235, thanks for your articles. B,1
1236,Koalas are dying of thirst  and it's all because of us unhappy  .14,0
1237,my puppies deserves all better unhappy  .2,0
1238,Hey thanks for being top new followers this week! Much appreciated happy   Want this ?,1
1239,True! U can waste a day in social media and reading websites. On the other hand,1
1240, and all the mobbing in Australia,0
1241,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.6,0
1242,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .9,0
1243,i want to learn the choreo but my ugly body says no crying with joy,1
1244,Summer's not in our school's vocabulary unhappy  We need air. Please tell ,0
1245,Gamer Follow Train!Follow MeRetweet thisFollow all who retweetedGain active followers happy  450,1
1246,Nothing could be better happy.3,1
1247,That's why I say at the end of my videos If you liked it,1
1248,Beyond sad unhappy ,0
1249,give me a chance in west server unhappy ,0
1250,thank you for 2k likes on my banner project happy,1
1251,Q2 I'm not an MH healthcare professional. As much as I want to help I'm scared to death I might make the situation ,0
1252,Thanks Lala.. Much needed happy,1
1253,has someone contacted jelpi about the issue rn? unhappy ,0
1254, [PLEASE RT] he'll buy me a blinking taehyung headband.2,0
1255,Gourmet chocolates are special and should be reserved for special occasions. Plain MMs,1
1256, and winning giveaways etc unhappy ,0
1257,Cold as a mother crusher right now. Nearing the end of April. sad ,0
1258,pips singing let it snow crying with joy,1
1259,Thank you happy.1,1
1260,happy birthday crying with joy  yoyour so so cool and i hope yoyour day goes super good,1
1261,My heart hurts. sad  I hate people ,0
1262,don't rt to save a guy's life ,0
1263,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.1,0
1264,And this tweet made me cry!! crying ,0
1265,I want to drink with cigarettes unhappy ,0
1266,Episode two now crying with joy,1
1267,Ok. Just please read the replies on this....,1
1268,That would be a great trick happy.6,1
1269,Thanks for the this week,1
1270,this is so sad what the fuck unhappy ,0
1271,PLAYMFS: need moodbooster juseyo unhappy  jily_jelly,0
1272,PSA: REMEMBER THIS WHEN YOU ASK ARTISTS TO DRAW FOR YOU. I'd say the same thing for writers but apparently commissi ,0
1273, they're like 90 calories per piece unhappy  ,0
1274,baby unhappy  ,0
1275, er,1
1276,I don't think you'd understand how much a stream would mean happy  even if it is very make-do,1
1277,talking about tattoos just makes me want my bb8 tattoo more and more but i'm so broke it makes me unhappy ,0
1278,Yeaaaah! Alpha Invitation well received happy,1
1279,Thanks for the recent follow Happy to connect happy  have a great Thursday..29,1
1280,Share the love:thanks for being top new followers this week happy   Want this,1
1281,Spending time with dogs or other animals is great at helping you to relax and de-stress. Great idea happy,1
1282,good morning,1
1283,so sorry I havent been checking my tweets unhappy  We are all here for you!,0
1284,Her back unhappy  .3,0
1285,honestly college makes me want to curl up into a ball and cry for 3 days straight unhappy ,0
1286,In Melbourne please happy,1
1287,philippines? unhappy  ,0
1288,Koalas are dying of thirst  and it's all because of us unhappy  .13,0
1289,One of our fleet is solely seeharged by domestisee hydro  Toro see,1
1290,happy weed day without them is not the same anymore unhappy ,0
1291,You are welcome happy,1
1292, who knows :D,1
1293,Ouch Elena Eremina's foot slip,0
1294,Roc Boyz sad  .2,0
1295,tell me unhappy  why,0
1296,I miss snsd. I miss my girls unhappy ,0
1297,I miss my baby unhappy ,0
1298,Thanks for being top engaged community members this week happy  Want this,1
1299,That was a FUN night! Sorry I missed last night unhappy  We really need to sync our calendars with and ,0
1300,Indeed,1
1301,unhappy  they not ,0
1302,i love him so much i want to kindly stroke his penis :D,1
1303,SO PRECIOUS I REALLY MISS HIM unhappy   .1,0
1304,Definitely my arms unhappy  .4,0
1305,Thats grim unhappy ,0
1306,Thank you so much my friend smile  xx,1
1307,Can you do that when player kills you. Then the player rank would show up. happy,1
1308,R.I.P cellphone unhappy ,0
1309,Naeem Bokhari says... Mian has gone !! are so cute NB happy  But NS is ugly evil.,1
1310,It seems they cost abut 40k a year? I'm paying half that for my full education and don't get treat ,0
1311,My salary reminds me of the weekends,0
1312, the Mini and the Campervan happy,1
1313,I agree. My issue would be that it all has to be paid for somehow. I just can't see the numbers adding up. sad ,0
1314,arisun at town hall has pretty terrible service and rude staff. we only went there because ICG's fryer was broken unhappy ,0
1315,Love your tweetability! We'd like to reach out to with an opportunity! Could you hit us with your email happy,1
1316,Happy 420 happy  pass it to your followers!,1
1317,Hello 1372 followers - thank you so much for following! Will love to read your Tweets happy   Want this ?,1
1318,dope!! that's a cool word. finally down with the hip young millenial memers smile,1
1319,Work at 7 this morning unhappy ,0
1320,please let me meet taehyung hiks crying with joy  really hope i could win.This is my first cover,1
1321,give me my own AHN MINHYUK juseyoooo unhappy ,0
1322,I've tried resetting everything,0
1323,ehh i cant DM you unhappy ,0
1324,This is what we have in front of us.,0
1325,How can I set an alarm for 9am and snooze it until 12 unhappy ,0
1326,It was not your fault,0
1327,Mmmmmmmm love naughty wives smile,1
1328,I'm a Japanese Directioner :D,1
1329, got to aksis 2nd part and have a CP for him but have never completed it since return on investment dropped laughing out loud unhappy ,0
1330,dang guess my plans are ruined unhappy  ,0
1331, the problem is only affecting webmail itself. Accessing email from other applications works fine happy  ^mkl,1
1332,I used to like my neighbours,1
1333,Tell us about happy,1
1334, ahhh I'd be well chuffed,0
1335,Thanks for the recent follow Happy to connect happy  have a great Thursday..23,1
1336,In other words they never missed articles happy,1
1337, got on my favorite boot cut jeans and roshe runs. No girl is safe today. Have a blessed 4/20 all smile,1
1338,I can relate to this so so much unhappy  ,0
1339,.- layout- btob happy,1
1340,Cpl Swallows just gone over the house. Heard them whilst flying my drone.. happy,1
1341,Hey thanks for being my top new followers this week! Much appreciated happy   Want this ?,1
1342,We've been selected among the top 20 Social Media blogs,1
1343,I can't access my school emails from any web browser unhappy  Yet I have so much homework for all my subjects on there,0
1344,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.6,0
1345,it feels kind of empty w/o youngjae at the venue.. unhappy ,0
1346,Hey,1
1347,Released my 3rd episode of programming for everyone! Be sure to check it out happy,1
1348,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it.2,1
1349,A fish killer going to be pressed younhappy  I the hoe of today you were a  GOOD person .1,0
1350,it's only been a few days since their promotion ended but i'm already missing her so much unhappy  .2,0
1351,we don%27t talk anymore like we used to do unhappy ,0
1352,I hate throwing up  unhappy ,0
1353, and have fun ,0
1354,the displayport to HDMI turned up so we back on to  screens o/ 5 days to get the dual PC stream setup sorted (lol) :D,1
1355,I've had it since December  my hairs stopped snapping off! It's made a massive difference! Get the,1
1356,I just finished gym,0
1357,i'd rather be sailor uranus but chibiusa but if thats everyone says i am unhappy  rip,0
1358, thank you kpop crying with joy,1
1359,Dumbing down of popular entertainment is an important issue.,1
1360,I love you so much Rui-chan smile  smile,1
1361,but why? unhappy ,0
1362,Hi guys! :)We're looking for to  bartenders/mixologists to work with us at an upcoming event. DM us,1
1363,thanks happy,1
1364,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .4,0
1365,SO PRECIOUS I REALLY MISS HIM unhappy   ,0
1366,Hi KN fans! happy,1
1367, much appreciated happy   Want this ?,1
1368,Another great song  Have a listen. Its good! You may well like it happy.1,1
1369,Sad story unhappy  ,0
1370,I wish I could say the gangs all here but Daniel's not in this picture. unhappy   Rantoul Twp High ,0
1371,The offer still going happy,1
1372,I love it when pretty girls call me pretty like bitch tf you too happy  let's be friends,1
1373, much appreciated happy  (Want this for It's Magical!,1
1374,Preacher...... unhappy ,0
1375,Koalas are dying of thirst  and it's all because of us unhappy  .8,0
1376,Don't think I'm pretty enough unhappy ,0
1377,Ministers of PMLN are happy like those students who never studied for exams  luckily exams got delayed. They'll still ha.1,1
1378,Kids versus Legends crying with joy,1
1379,I had all and then most of you,1
1380,New second home coming soon! :D,1
1381,last to  things i've bought from you no sweets unhappy ,0
1382,Your life is a reflection of the way you think. If you change the way you think,1
1383,Issa Throwback. happy,1
1384,Cram reading unhappy ,0
1385,freebet any sport except total mkets on handball,0
1386,32- for the love of a daughter crying  ,0
1387,wont be able to stream tonight i'm sorry guys unhappy ,0
1388,wants to say HI to you.,0
1389,in game you move him to camera happy,1
1390,thanks for the recent follow. Much appreciated happy  Want this?,1
1391,And I miss my bedroom too unhappy ,0
1392,And you're right about McConnell as well. Unfortunately,0
1393,your always welcome thank you sa treat sa susunod ako happy,1
1394,i just want to wish marissa a happy birthday but she keeps ignoring me sad ,0
1395,Love you too P!,1
1396,how about me unhappy ,0
1397,Not in the tweet I ve meant the article itself happy,1
1398,Thanks for being High Value Member  this week,1
1399,it's $10 but also free postage. i wish the seller had yanan and yeo one too. unhappy ,0
1400,the anniversary of josh's death unhappy ,0
1401,i find it so difficult to says no to him unhappy  ,0
1402,Thanks for the recent follow Happy to connect happy  have a great Thursday..1,1
1403,He's the best happy,1
1404,The manifesto,0
1405,a little video i made for the love of my life,1
1406,Share the love: thanks for being top new followers this week happy.1,1
1407,where ? happy,1
1408,Aww unhappy  I'm on Coeurl,0
1409,I suppose they are waiting for you happy,1
1410,That is super scary unhappy ,0
1411,Thanks brother ,1
1412,rt for 13 ffs-it's not much but they're free-legit-free but follow me first to get them quicker-be patient i will g,1
1413,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .1,0
1414,he could be whatever,0
1415, any updates about the batch 1 of army bomb v2? happy,1
1416,blessing your first day of April happy,1
1417,Good morning every one.3,1
1418,Hey thanks for being top new followers this week! Much appreciated happy  Want this ?,1
1419,I miss my baby unhappy .1,0
1420, coming soon to a screen near you.,1
1421,oh yes happy,1
1422, i think that's going to be true ,0
1423,This happens ALL the time!  unhappy  ,0
1424, not being spe,1
1425,Again as I said I do see your concerns. But I assure you sir that Hinduism will stay Dharma and will no,1
1426,Thank you roshhh  i miss you and everyone too.  love youuu more ,0
1427,Lage unhappy ,0
1428,Thanks for the recent follow Happy to connect happy  have a great Thursday. Get it.2,1
1429,crying  We're getting VM soon wooo,0
1430, had chopsuey before that unhappy  laughing my ass off humble feeds are always the bomb!,0
1431,Someone should bring me breakfast to work unhappy ,0
1432,Her back unhappy  .4,0
1433,Good luck to Rich riding for great project in this Sunday. Can you donate?,1
1434, i'm upstairs to the right happy,1
1435,Alaye give me iphone7 or dollars for my birthdayDo normal abeg,1
1436,so inspiring crying with joy,1
1437,Hello I hope you visit Luxor its amazing city in Egypt pleas check,1
1438,all ready for its poster - when my computer gets,0
1439,failed unhappy  .g hehe,0
1440,I think I'm going to check out Even though I hear it's not as good as UE4 I believe it might be cool to tr,1
1441,please just stop confining animals in zoos unhappy  ,0
1442,yeah sad ,0
1443,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this?.1,1
1444,Beetle done and joins Wall-E,1
1445,Call center nice game 4/20 unhappy ,0
1446,Nothing could be better happy,1
1447,I miss going to gigs in Liverpool unhappy ,0
1448,I'm rusty.. Haven't played this game since I was like 10. Just kept dying at that crocodile part crying  ,0
1449,Thanks for sharing my iris photo. I really appreciate it smile.1,1
1450,happy birthday sweet sweet girl! i hope you have the best day ever! love and miss you so much unhappy   ,0
1451, class hall missions and heroic dungeons surprised  :D,1
1452,cant speak japanese ::(,0
1453,Ah awesome! Pixel art stuff by any chance? happy,1
1454,i welcome you to germany then. i have no authority to welcome you in the other countries though! happy,1
1455,But,1
1456, Thank you happy,1
1457,Okey unhappy ,0
1458, if i get 900 retweets and 900 likes. help me :(un.2,0
1459,can I only pick one unhappy  ,0
1460,Who wants some good vibes? Watch this on YouTube or TV100 application now for FREE happy.3,1
1461,Stats for the week have arrived. 1 new follower and NO unfollowers happy  via.1,1
1462,Happy birthday Megan happy,1
1463,Definitely wasn't what I was looking for :/ But gave it a try anyway happy,1
1464,don't like how jittery caffeine makes me sad ,0
1465,at least it's not 80 cad like here unhappy  (90 cad with Quebec taxes),0
1466,DIGITAL MONSTERS WANT TO WORK WITH BLACKPINK MAKE IT HAPPEN PLS unhappy  ,0
1467,IF YOU ARE READING THIS I HOPE SOMETHING GREAT HAPPENS smile,1
1468, I bet The media's one-sided view of Tim Tams surprisingly was the alt-right roar extreme droll Fad unhappy ,0
1469,Your titties are fantastic. Kissy Kissy,1
1470,No one is offering this poor old lady a seat unhappy ,0
1471,True! Khilado kuch unhappy ,0
1472,Oh no unhappy  what are you like?!  Is it still in shops?,0
1473, Mike. Blessings to you. happy,1
1474,Dammit the effect of the linearts doesn't show so nicely on twitter unhappy ,0
1475,Claaaaaaaaaaaaasse ! ,0
1476,I was thinking the same. Our i know is so cute happy,1
1477,You deserve better . Hope you'll be okay unhappy  ,0
1478,Huhu so lucky unhappy ,0
1479,Ohh welcome to CLXSSlC chanyeol oppa! Or should I call you with richard? Kalau jadi sayang gimana? unhappy ,0
1480,[thinks about how tfp soundwave is forever trapped in the void realm] unhappy ,0
1481, please! Watch the AFL Anzac Game on Tuesday! It's a VERY big tradition here and you'll love the sport! happy,1
1482,I really enjoyed horrizion zero dawn but no idea what to play next unhappy ,0
1483,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Get FREE?,1
1484,we can get pork katsudon at Tokyo Diner! Tho it doesn't have egg in it unhappy ,0
1485,Oh sadly i wont watch her right now  they're forbid me to see her unhappy ,0
1486,I should never draw again unhappy ,0
1487,We're you also at our signing session with Qian Liu  Jared Wright after the last performance of Onegin? Share your,1
1488,it's only been a few days since their promotion ended but i'm already missing her so much unhappy  ,0
1489,tonight 7pm,1
1490,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.11,0
1491,One year ago today unhappy  ,0
1492,Good morning every one,1
1493,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon.2,1
1494,the saddest part of my day everyday is when ryan has to leave at 5:30 am unhappy ,0
1495,its my birthday tomorrow baby unhappy ,0
1496,So Happy It's Thursday*,1
1497, as long as she's cool,1
1498,some people  you intensionly  they don%27t even they please someone unhappy  ,0
1499,I just told them to bugger off and hung up! They waned access to my pc. If they phoned someone like my Gran ,0
1500,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.4,1
1501,prince baekhyun.....throw me into the dungeon please i don't deserve to see your beautiful face unhappy ,0
1502,Happy 4/20 :)I'm drug free  I've never smoked weed before.,1
1503,I miss Rockys posts unhappy  ,0
1504,Roc Boyz sad  .1,0
1505,Ouuuuu..... right in the jewels! :D,1
1506,What a pity! unhappy  Those were beautiful! But thank you for your answer!,0
1507,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.6,1
1508,oh noooo baby unhappy ,0
1509,I seriously thought that Coldplay was going to be band like Depeche Mode or U2,0
1510,i'm actually crying while typing this tweet i just can't take it anymore.. not applicablehulog not applicable knock out d unhappy ,0
1511,GO AWAY unhappy  ,0
1512,Yay another art raffle! Everything you need to know is in the picture :D,1
1513, answer this with yoyour steam trade link and ill send you right away :D,1
1514,lips though,1
1515,pake 3 unhappy ,0
1516,ich will ned unhappy ,0
1517,Those chibis though!!' :D,1
1518,co,1
1519,Long time no chat sad ,0
1520,i tak ambik wedding package cause i is poor unhappy  i ambik aromaterapi massage je hajxjsjsj. Hehe see uuuu jwa ,0
1521,Keep looking for the things I bought yesterday in my dream unhappy ,0
1522,People who don%27t know me always think I am quiet. People who do know me. wish I was :)KISSES TheFashionIcon,1
1523,Hello everyone,1
1524,smile  So true. For someone who was being recognised for her contribution to fashion,1
1525, have a blast okay. love you!,0
1526, idea of saying No to almo,1
1527,Thanks for sharing my iris photo. I really appreciate it smile,1
1528,Typed up all the medical  shorthand abbreviation we use for work,0
1529,I lost one import quizzz unhappy ,0
1530,Thanks for being top engaged community members this week happy  - I sent this with,1
1531,Share the love you're top engaged community members this week! Much Appreciated happy.2,1
1532,Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number.. cont1.1,0
1533, both look so so good at there current clubs. Shame they never cut it in the PL unhappy ,0
1534,Thanks for the recent follow Happy to connect happy  have a great Thursday..24,1
1535,Hiii. . Reece (ReeceBoast) happy,1
1536,Helloo :D  (keep_smiling_y),1
1537,Company photoshoot with our fabulous photographer happy  Look at this determination (concrete shoes) to get,1
1538, now I need a different pinned tweet unhappy  ,0
1539,my favourite lipstick hilang crying ,0
1540,Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number for us to.. cont1,0
1541, let me know if you're up for that happy,1
1542,Same. unhappy  I got a 12h stream coming up for my Bday in 8 hours. And I'm still not sleeping. ,0
1543,I check Beautiful News every single day,1
1544, we buried it alive and now it's screaming in my head crying ,0
1545,Then and now happy,1
1546, froze mid install. Waited 3hrs he'd to pull plug crying ,0
1547,No more good conversations here unhappy ,0
1548,Client work for rt and favorite happy.2,1
1549,I wish I was meeting OA again unhappy ,0
1550,i always knew you woyould like this one better :D hahaha.,1
1551,A year ago today is the last time Sakho played for us unhappy ,0
1552,thanks for being top influencers in my community last week happy,1
1553,Thanks for the recent follow Happy to connect happy  have a great Wednesday. Want this,1
1554, find out more and sign up at,1
1555,Hi ! I want to speak to you about a business partnership. happy,1
1556,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.1,1
1557,We love that our bloggers love us so much happy  Thank you for such an amazing review The Perfect Glasses h,1
1558,.I can't believe this hasn't been fixed yet,0
1559,I think I've finally figured out the tattoo I'm getting in August :D,1
1560,Demit the gocoh game is real crying with joy,1
1561,3 little ones.. wish you the best happy  sounds like a fun group,1
1562,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.7,0
1563,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.13,0
1564,i want to be mutuals with you so bad unhappy ,0
1565,Die evil raven! :D,1
1566,my contribution to ( posted on my tumblr a while ago crying with joy  ),1
1567,Koalas are dying of thirst  and it's all because of us unhappy  .11,0
1568,So,0
1569,It's too nice outside to be stuck in school all day unhappy ,0
1570,Update: I got in :D,1
1571, and the dame computer decides to crash unhappy  now I... ,0
1572,RELATABLE unhappy ,0
1573,Hellooo.. happy  pussy (creepz_x),1
1574,Need your help guys crying  ,0
1575,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it.3,1
1576,Ouchhhhh unhappy  ,0
1577,This is why I made the video about improving your line work on YouTube,1
1578,It's been a year haha unhappy ,0
1579,Great to see you buddy nicest dude in the world. Keep killing it brother happy,1
1580,BES RIP  ,0
1581,There isnt a new Riverdale tonight ? unhappy ,0
1582,I want to give him everything that makes him happy just to see this smile unhappy ,0
1583,i understand....i do silly shit like that to make my friends smile happy,1
1584,So right! Sir Rob loves to torture us unhappy ,0
1585,Noted on this Sir,1
1586,Yeesh unhappy  It's fairly warm here.,0
1587,:'(( well,0
1588, basketball etc theyre all restrict.Threw ,0
1589,Love them! Can I get some? smile,1
1590,Hi Aled,0
1591,I wish my dogs knew how much I hyped them up on snap chat unhappy ,0
1592,Hey guys could you help me by retweeting this? I've heard was legitimate and I really need a VPN account rig,0
1593,It's gray outside today unhappy ,0
1594,hakyeon turns 27 soon oh my god no he's still a baby unhappy ,0
1595,Helloo :D Kesh (MzKeshNJ),1
1596,Koalas are dying of thirst  and it's all because of us unhappy  .1,0
1597,Mrs King is excited to work with students today! Check out this cool classroom shape! Lots of math in here happy,1
1598,I miss him so much unhappy ,0
1599,Bring back the ginger curls =(,0
1600,Errr dude.... They're gone unhappy  Asked other league memeber to check  the guys are go ,0
1601,Love this!,1
1602,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .3,0
1603,this is jimin to yoongi unhappy  ,0
1604,I just did happy,1
1605,He didn't play for a year,1
1606,One table last night told me I look like a graceful ballerina gliding through tables- then another told me I looked like a flash dancer unhappy ,0
1607,thanks for the recent follow. Much appreciated happy  Want this ?,1
1608,Hi Stefan :)I am pretty confident this is isolated case and I would be glad to help with it.Could you DM me,1
1609, Much appreciated happy,1
1610,only take season 9 off ,0
1611,Broadcaster says Fly Away reminds him of early happy,1
1612,friendly reminder that you can enjoy a movie or television show without having to trash another happy,1
1613, you also support each other! AN,1
1614,Watch this MayWard Fam!,1
1615,Haven't played FM in a long time. I really should. unhappy ,0
1616,[bot] i'm not perfect happy,1
1617,I need cheering up,0
1618,Definitely my arms unhappy  .16,0
1619,congratyoulations Harry!!!!! Been with you since fifa 13!!!! Miss yoyour younboxing videos unhappy ,0
1620,it was extended family. 12 ppl.ahh wanted to show a Oh My Girl being dorky while playing a game but it got deleted unhappy ,0
1621,Beautiful album from  the greatest unsung guitar genius of our time - and I've met the great backstage,1
1622,Teaser coming out today at 4pm!Story,1
1623,I had that down south and had no issues,1
1624,thanks happy.1,1
1625,Sure is happy,1
1626,Thanks smile  much better today and thanks for the message.,1
