,Message,Target
20550, fml...i have a good idea. we steal phil back and give my dumbass cousin those cats. jk. i`d feel bad,0
20551, drop me an e-mail or something and i`ll totally do it,0
20552,_its_sarah Congrats Sarah!!!!! thats awsum,0
20553, wow!! blessings to you my friend...what awesome words this beautiful Saturday...,1
20554,iii loove davedays,0
20555,11:11 pm Perrrfect universal alignment.    <33,0
20556, it was really good sally! you should have beeeeen there!  xxxx,1
20557, class hall missions and heroic dungeons surprised  :D,1
20558,: i always am,0
20559,"Just a very quick `hello` , `goodbye` & `enjoy the party` from this very tired UK blogger who unfortunately needs sleep  #BEAtwittyparty",1
20560,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this,1
20561, CM assures impartial probe ,0
20562,"Am I old? Pub kickin out time is whey too late, I`m stinkered:-/. Got the cubs tomorrow too  I`m gonna suffer !",1
20563, YOU`RE A BIG **** DEAL!!!!!!!  Have fun,1
20564, this isn't,0
20565, kasi naman mahirap na hindi ma-notice ang beauty and kasexyhan mo (bumabawi),0
20566,so tense..so emotional...so not me..,0
20567, You rule for doing this! I bought the second game at full price and lost it in a move.,1
20568,"okay, really going now...STOP MAKING ME LAUGH LIKE THAT!!",1
20569,i think the food i ate made me sick.. i no feel so good,0
20570, I had a priest that said 'unnecessary anxiety',0
20571,you are acting like 5 year olds    ,0
20572,"reality needs to check in. schools over. time to party  not tonight tho, im going to bed. night, night.",0
20573, too bad we can catch it here in brazil  but good luck with your show! you`re amazing!,1
20574, i want to explode like a grenade to the point where people will die with me. sad ,0
20575, Watching you work is exhausing. Just thinking about it is making  me sleepy,1
20576,EDITORIAL: Why mayor cannot be trusted with the ,0
20577,happy mothers day to all the yummy mummies on twitter,1
20578,And I just left ana`s. Graduation and u saw laura carlos`**** and she`s still whack,0
20579,listeninq to music; Butterfly Fly Away - Miley Cyrus,1
20580, me too!,0
20581, it`s driving me insane!  all i want is a lie in!!!,0
20582, hahah  u know this mannnnnn trust me ima  freak and  proud of  it,1
20583, I know...  it`s already been two weeks!,0
20584,: doc said my bones look 'fine enough.' also should see a rhumatologist. I`m such am old lady now,0
20585,Did the Supreme Court chicken out while deciding on ,1
20586,I am doing the  FF wrong!,0
20587, stakes claim to form government in Tamil Nadu,0
20588,"  Oh, and the fan is put together & love it!",1
20589,M.I.A?PJ?Beasties?Thievery?Volta?Bat4Lashes?BandOfHorses? I enjoy this line-up: http://bit.ly/16lUgX Too bad it`s in San Fran,1
20590,"Science, History And maths.. its so nice outside",1
20591, holes in govt health cover,1
20592, Yes because those taxes disguise the booking fees and commissions that online travel portals charge. Try iXiGO.com next time,1
20593,#thingsmummysaid You need to learn to wash dishes and do laundry because I won`t always be here to do them for you. She was right,1
20594, hello  I`m up late playing on the internet. I love you!,1
20595,Woo - got a fast mobile broadband connection now,0
20596, hahaha no you don`t! it was amazing! they`re really amazing! today they have another one. I can`t go,1
20597,I don`t like thunder. And neither does the doggy.,0
20598, my thoughts exactly re: leaving my 3 dogs. They al hate when they see the luggage come out,0
20599, We got out there and the cafe was booked solid. LOL Doesn`t matter - Mum got some plants anyway.,0
20600,Guys my phone is dying!!!,0
20601,"_escape awh, nooooo  i want a long update tooooo!",0
20602,completely bummed.  I`m stuck in a ford focus for the weekend.  My car`s in the shop.,1
20603,  The link doesn`t work,0
20604,makin tea an its stressin me out,1
20605,leftist who became minority voice ,0
20606, I`ll try (not to be a stranger) ...,0
20607, Rs 1 crore and Rs 50 lakh respectiv,0
20608," That turtle on the side of the road just passed you, too.",0
20609,is having fun with the traditional family dinner party for Mother`s Day...,1
20610," lol good..glad to hear it! I was totally paranoid when i bit of hair touched my ear or cheek, was mad! Ha! How`s you?",1
20611,: How was the HN meetup? I thought about going but decided to bail at the last second,0
20612, is new van a nice one,1
20613," i hope your doing great! I, your friends, and california miss you!!!",1
20614,Lmao i come on mad replies im like **** im missed ... **** follow friday lmao so im still not important or missed,1
20615,we can get a temporary tattoo. I would be totally sad if he died.,0
20616, aww please explain 'botts' I am all `fused....,1
20617, snaps,1
20618,I HATE when my alarm doesn`t go off,0
20619," Q, i dont get love anymore  ?",0
20620,Darn it my DS died    x,0
20621,_King no worries. Miss you mucho,1
20622,Puta I know sorry isn't enough pero sorry padin unhappy ,0
20623,"Going to have one last cig, then head to bed. Night Tweeters.",1
20624, i love you i guess happy,1
20625, in addition to his existing portfolios,1
20626,"_price Oi, I ran into the problem too  not a good fix, but there`s an app in utilities called 'Grab' that works good enough...",0
20627,has onl? just got it and has not got a clue how to use the things,0
20628,Gooooood morning loves.,0
20629,Women in Science & Technology conference in La Jolla - what an interesting day!  Met some really great people!,1
20630,Guess what the blue skies mean today?  http://twitpic.com/4wsj3,1
20631, i will push it into the sea for you,0
20632,the  2009 convention ( http://tr.im/mLvw ) doesn`t look that great this year  - going to vegas then sounds much more fun,1
20633, thank you for the followfriday. very sweet of you,1
20634,Sitting down for a nice English breakfast. The one meal they do right,1
20635," booooo, at least give us what the mantanence is for? we`ve waited this long, can we have hints clues or full detail pls?",0
20636,Thanks for connecting We are passionate about  - hope you like our tweets happy.1,1
20637, and cowardice; season of buds and thorns,1
20638,wth is happening with my neck. this is definitely not stiff neck :|,1
20639,is bored at school and my throat it swollen,0
20640, aww you poor dear! But it was awesome you came out to race!,0
20641,This weather sucksss,0
20642,sore throat and a headache starting on a friday is not a good sign,1
20643," Maybe you can take a recorder with you around, so when you can record those new melodies that you`ve came up with in yr head",1
20644,HAHA THIS CONVERSATION WAS FUN BUT NOW IM TIRED! GNITE!!!!!!!,0
20645,In racketeers backed by politicians prevent legal by govt licensees. ,0
20646, I have seen that you are following SEO & Marbella We are making a SEO Event here in Marbella  Do you speak spanish?,0
20647,some people  you intensionly  they don%27t even they please someone unhappy  ,0
20648,I've Just Wrote 30 Tweets About But Still Didn't Notice Me crying ,0
20649," Si seguisses als stormtroopers, a Jabba The Hut i a Death Star te n`hauries enterat abans que jo!",0
20650,I`m realizing I`m horribly awkward.,0
20651,There isnt a new Riverdale tonight ? unhappy ,0
20652," nevermind....I kept reading and see ya`ll r gonna be in Williamsburg   I`ll mind my business now, lol",1
20653," Just wanted to let you know, that I just heard ' I Don`t Give a F&' on the  online radio program...",0
20654, im cool  cant wait to hear these stories xoxo,0
20655,Reading a book instead of revising. Thinking about lunch. Heart rate is 56 bpm... just in case you wanted to know,0
20656,"no school today, teacher cancelled the lesson  chillin`",0
20657,the only appropriate ones i have unhappy  ,0
20658,base unver ajalah MINAHAES unhappy ,0
20659, OmG U NasTY,0
20660,I liked a video ,0
20661, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,1
20662,Who wants some good vibes? Watch this on YouTube or TV100 application now for FREE happy.2,1
20663, kicking it incredibly old-schoolï¿½ I whole-heartedly approved,1
20664, follow me??,0
20665,can`t feel my tail bone.,0
20666,"  Chocolate-flavoured **** spread (with applicator) eh?  Perfect just what I`d been looking for, thanks",1
20667, seems like u r just pushing your #wcm site. i really cant beleive you are an IT pro and havent heard of #joomla or #drupal.,0
20668,tweeterizing from a mobile,1
20669,Geeze- I`m just wondering what is wrong with some people. I either need to go for a run or go to sleep. Tomorrow should be a fun day.,0
20670,way to not wait for me at my locker nd then just pass me in the hall nd not say anything,1
20671, yo i got my blur tickets yesterday  i`m going on the 1st day whatbouts u?,0
20672,Everyone from getting punched :D,1
20673, oh yeah!!! I`m so stoked for Mondays game when caps get destroyed,0
20674, lucky e went!  jealous!,1
20675, i am so upset i didn`t get tickets... 3 of my all time FAV artists at one venue,0
20676,just tried a billion times to get through to  on say now,0
20677, we`ll test that theory  with no right arm to strum with.  Got a feelin I`ll be humming my new tunes for a while,1
20678," I did one last night  it will be available in dvd, blue ray, and digital download via the iTunes store by the end of the week",0
20679, I did really like that http://tinyurl.com/c63mhr reminds  a little of my favor hfw,1
20680, DM us happy  S,1
20681,crying  muh feels,0
20682,I hope it was great ,0
20683,Oh joy I`ve to open the changing rooms tomorow  well maybe it will let me catch up on my Reading at least,0
20684," Btw, I smile everytime I see ur smiling face on ur profile here. 'Grins'  **** ur cute.",1
20685, thanks,1
20686,PIL filed in seeking to restrain swearing-in of as chief minister tomorrow. ,1
20687, Freaking awesome job tonight! You seem to really be having a lot of fun. I have some pictures I wanna send you..,1
20688, me too,0
20689, oh my god! you`re kidding! wow !! you must of moved out RIGHT after calleen got his 4 month shots.,0
20690,  your right.... How was your trip,1
20691, Thanks for the following and support!!!   <3,1
20692,ahh i hate when you bbrush your teeth so hard you make your gums bleed,0
20693,i left my headphones at home unhappy  kms,0
20694,Stats for the week have arrived. 1 new follower and NO unfollowers happy  via,1
20695,Lost my keys  now i`m waiting for my dad in d`iberville. Phail. Also fml,0
20696,18 hours to work....*cry* i can`t survive!  // Weeelcome to my wonderland *sing along*,0
20697," I haven`t ridden on dirt for a year. Hate single track, can handle double track, slow.",0
20698,Is that store still in use? If so,0
20699, It`s the fact that I need to get through half a course by 9 am tomorrow morning that has me down. I`ll be at reunions!,0
20700,_Celeste  how long is the delay?,1
20701, What`s the focus of your Sunday 4e game?,1
20702,http://twitpic.com/66uq4 - hotttt weather! getting blackk before it starts to rain again,1
20703,I really wanted that job,1
20704, You`re welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!,0
20705,Stats for the day have arrived. 1 new follower and NO unfollowers happy  via,1
20706,I knew Listening to Miley cyrus In The morning was a bad idea!,0
20707,I am so jealous that  got to sleep until 1,0
20708,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!,0
20709, heyyyyyyyyyyy! Look who it is,1
20710,Having dinner @ Rainforest Cafe with Laura.,0
20711," Think these little youtube`s are cool!! Prayers, my dad admitted to hosp. this am, n/sure what problem is yet, maybe heart",1
20712,hairspray on tv!,0
20713,just got home...I was @ work to get the key 4 tomorrows douple shift,0
20714,juicystar007 kicked me out of blogtv cuz i really wanted her to call me.,1
20715," awwwh no way, i was well bubblin!",1
20716," why are you eating at 4 am, after party munchies??? guess that means no more denny`s",1
20717,Gamer Follow Train!Follow MeRetweet thisFollow all who retweetedGain active followers happy  450,1
20718,"why did i sunbathe today  i look like a lobster, i feel like someones burning me alive!",1
20719, being framed by politicians,1
20720,so I slept in a little...well a lot. whooops,0
20721, but calls floor test. ,0
20722, beauty and personality. :)KISSES TheFashionIcon,1
20723,DIGITAL MONSTERS WANT TO WORK WITH BLACKPINK MAKE IT HAPPEN PLS unhappy  ,0
20724, widening trade deficit to $9.84bn.,1
20725,Dance this morning before getting new headshots taken.  loooong but fun day ahead,1
20726, most definitely,1
20727, Morning  Glad to hear about your happy news!,1
20728,TODAY FRIDAY: I really hope you will read my messages here and reply to me soon. I could not reach you by phone before you go to work.,0
20729, the good life!!! - under a honeymoon,0
20730,this weather makes my fingers numb / still waiting,0
20731,wow the last hour of twittering that I`ve been doing has yet to be sent over to twitter..  guys bare w me...,0
20732," that is of course, u don`t mind some old ppl as well",1
20733,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",0
20734, morning David! i hope you`re able to contact you`re mom for Mother`s Day!she seems really sweet  i guess you get it from her!,1
20735,Going to work,1
20736,Fall out boy are in my year book. but only ,0
20737, Can`t wait to listen to Attics,0
20738,When will you be saying ' hello there NEW ZEALAND '  haha ,0
20739," Yeah, and apparently so were you. But then you removed it...",1
20740,Dont you hate when u take a bite of an apple and its nasty?im a very sad panda now,0
20741,_goodrem should updatd her twitter,0
20742, pleeease reply !,0
20743,*sits at the airport waiting for  to get here*..I got in early to surprise her and i can`t find her,0
20744, I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,0
20745, it froze a few times. Then went to 16.10,0
20746, aww that sounds sad,0
20747,We have a few breweries in the UK too.... smile,1
20748, learn tw-headed boy by nutreal milk hotel,0
20749,Why a bicycle and not a CM asked. His officer learnt ground reality -- and  a dip in a river. ,1
20750,Missing everybody  http://myloc.me/21S1,0
20751,When can you notice me.  unhappy  what?  ,0
20752, nothing bout 2 go 2 work,0
20753,www.youtube.com/user/sammyandchellishow          videos will be up soon,1
20754,A peek into FIR against leaders in case. ,1
20755, says  on .1,0
20756, broken  I can`t c it,0
20757, at least in my case it has not yet completely broken tho,0
20758, hey.just putting it out there.. you should come to townsville next year..elton john came in `06 n loved it. it was great!!!,1
20759,awwww it ovber!!!,0
20760,I don`t wanna do this presentation,1
20761,Thanks for the recent follow Happy to connect happy  have a great Thursday..8,1
20762," many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",1
20763," just got a text by now the one on michigan is empty, dont know about state street yet",0
20764,My mom and my little sister`re gonna be back home soooooooooooooooooooooooooooooooon,1
20765, haha breakfast will fix that  w/ a large cwoffee,1
20766,Thanks for being top engaged community members this week happy  - Try this too,1
20767, Thank you,1
20768, 'My House'...I like that club! I wnt there whn I was in LA!! U know I`m not going! That`s on Tuesday..I can`t,0
20769,  welcome,1
20770, i cant drink cause i dont have a dd to take of home,0
20771,In 7Days: secessionists,0
20772,Well thanks for stoping by unhappy ,0
20773,_sorensen I am lost. Please help me find a good home.,1
20774, The cast of True Blood was there,1
20775, don`t feel too bad i just had a burrito from there and it kinda sucked.,0
20776,I miss my baby unhappy ,0
20777," Thats smack in the middle of exams, I`ll mention it to some of the guys though",1
20778,"Doing homework , and then , BBALL!",0
20779,Thank you happy.1,0
20780,Even at $2.17m,0
20781, thanks!!,1
20782,Ugh I don`t feel well again all of a sudden,1
20783,supernatural tonight  yay,0
20784," sleepover`s the ****! I love those guy, I totally forgot they played tonight",0
20785,Need something to do... AH! I`m gonna go have ice cream... then water the plants  then get ready for softball!!! I HAVE A PLAN!!!!!,1
20786, Nice one! Hope others appreciate it,1
20787,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  ****,1
20788,Waiting for my cell phone to dry out.... it went swimming in bowl of water earlier,0
20789, Welcome!,1
20790,It`s 82 degrees and gorgeous out.. And I`m stuck in the library because I have a midterm in 2 hours.. so lame!!,0
20791, Knighty Knight,0
20792,Mana - Everything they`ve ever made since 1986,0
20793, And.. it`s raining here,0
20794,Share the love you're top engaged community members this week! Much Appreciated happy,1
20795,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,0
20796,"Oops - correction, it`s .  Can`t seem to spell worth a darn today...",0
20797,Its not organicthey'll shoehorn it inbut plot  character developmentMCU netflix has lesWhat support ,0
20798,"just watched Star Trek.. I liked it  I`m making my mother a card and listening to some tunage, Copeland to be exact ;]",1
20799,Right I seriously need a decent Butterfly Tattoo design,1
20800,show time baby! bye bye for now Tweeters,0
20801,so im super sick w/ a fever,0
20802,Come to bed,1
20803,#beer #friday #melbourne #cbd #mtub #mini #cmon Thirsty and lonely ... you buggers are making me feel like a scotty no mates,0
20804,going to Glasgow...,1
20805,Nice gif happy,1
20806, hey girl  How you doin? Did ya hear my BIG interview? http://kellyg.roneyzone.com,1
20807,i think instant message meant to stay single and fix people's relationships my entire life smile,1
20808, HAPPY MOTHER`S DAY!! You`re my fave celeb to follow,1
20809,oh jeez.  i didn't even try taking a crack at it because i expected the build to be so bad,0
20810, I`ll drink to that  #shotdrinksaturday,1
20811,We All Know unhappy  ,0
20812, pansy  wtf codeh?!,0
20813, Lol rite! I`m scared now  lol,0
20814, Good night.,1
20815,All my spare time seems `twill be spent doing homework this weekend.,1
20816, How lovely,1
20817,"  ****, I was hoping that was somewhere in the U.S.",0
20818,Moving is hard work! This is my last night in the house I grew up in.,1
20819, I love the guy that was standing behind me,1
20820, I am most honoured to receive a Twit tout en francais. But my French not good enough to pick up les nuances en 140...   LOL,1
20821, I can`t find any,1
20822, i`ve been using polarash7 for quite some time.  Love of polar bears + my nickname + my favorite number.   What about you?,1
20823,"whatever will be, will be",0
20824, hiring blind employees. And more. ,0
20825,"right now, im on the Internet Cafe",0
20826,Bloody intrusive thoughts. I`m really going to bed now,0
20827,Just woke up.   Uhuru out,1
20828, Thought you might be interested in  http://tweetphoto.com. See who`s viewing your photos!,1
20829,Headed home ... Charlie`s at the vet,0
20830, love your voice  sing Whisper!   (erniehalter live > http://ustre.am/2VkO),1
20831, aww!  happy mother`s day to you too girlie! kingston is lucky to have such a great mommy!,1
20832," rub it in now...I had 2 do mine the old fashioned way, & in the heat LOL  Yea U have no excuses so tom grab that beer &.....",1
20833,looooove the mcfly video on my myspace  ? www.myspace.com/kat_04071991 - go watch it  its my favourite,1
20834,finished eating sushi with ladiez  getting shwasteddddddddd**,0
20835,& more #<3criminy cuteness! http://tinyurl.com/cd8yab #sinfest,0
20836,I ate Something I don`t know what it is... Why do I keep Telling things about food,1
20837," hahaha yes yes, of course  i look after them when you and jack need alone time ;D",0
20838, says of her bid to enter ,0
20839,Anybody seen ??? Where is my Twinster,1
20840, Did you see Star Trek? Now I can`t sleep.........too much action. Can`t wind down!!!,0
20841,_Stack  Nearly there...,1
20842,"  My goal is to live this month 1minute, 1 hour, 1 day at a time & to do NOW what I may have otherwise put off.   So true!",1
20843,"is wishing, after watching those videos, that it will be FREEZING next weekend so she can bring Edea out again without dying",0
20844,In the car on the way home from the mall. I got four new adorable items of clothing that I am really excited about!,1
20845,I had the best weekend ever,0
20846,Finally got a date for the bonfire tonight. Kinda last option but whatever. None of the chicks I wanted to go with never texted me back,0
20847, i would think ANYTHING that the kids had a hand in helping with would be EXTRA special!,0
20848,Anti-Romeo squad starts in Lucknow VIDEO: ,1
20849,": these lecturing, book-worm beasts, out for a noble cause. . .why can`t they just be normal",1
20850, before I think of them :)KISSES TheFashionIcon,1
20851,sometimes at night i feel scared and vulnerable crying ,0
20852,shout out to Sanjeev! thank you for being my first follower  on twitter.,0
20853,YO THANK YOU FOR OVER 15,0
20854,Ughh from the filling in my tooth my ear is starting to ache ! What a life,0
20855,"Btw, I think I may miss my flight.  Sasha`s gonna be upset. But traffic was horriffic. Pull for me, guys!!!",1
20856,tired tired tired ! Freefest today,0
20857, Geez... it`s like I bribed you for a follow back,1
20858, random winner :D Retweet AND LIKE to be able to win happy,1
20859,"met a cute girl at mighty taco.I`m ordering(no cheese, no sour cream, etc)& she`s like'it`s ok, I`m Vegan too!'(insert hot wink)too young",0
20860," Ahhh!  OK, remember the film now.  Never saw it though, will have to check it out. Thanks",1
20861,"haizzz, hem cï¿½n ai, t? ?i ?n ?ï¿½y... ?ï¿½i b?ng quï¿½  Bibi c? nhï¿½ trï¿½i cï¿½y",1
20862,gutted!!! vodafone wont repair my faulty Samsung Omnia due to non existent water damage  grrrrr,1
20863,Selling 10jaffa race tickets. My friends are so heartless they wont even buy one,0
20864, Anne! happy,1
20865, can list them if you want happy,1
20866,following some body on twitter,0
20867,Feel so fucking shit today unhappy ,0
20868, yeh i do like playing sk8 but i dont own it . i dont even own xbox 360 lol. i skate down at the skateprk tho,1
20869,Just made the perfect fried egg,0
20870, I`ll save the celebration until it`s sent to my professor. I am proud that I wrote a 15 page paper though,1
20871, Babes it was sooo much fun!!  Thank you so much for making that happen!  Had fun with the ladies too!  Time went to fast.,1
20872, Well you can only find out WHY by first knowing WHO?,0
20873,working my way through a Myst maze while my video exports,0
20874,I didn`t bring my pokemon with me I forgot them at home,0
20875, I know. It`s not hard to NOT click reply.  Sorry to hear about the possible stomach condition  Sucks to deal with.,0
20876,The How and Why of (or,0
20877,"mmm one more thing... I forgot to give Kudos to Drea, Elisa, Ise, & Shelane for all helping out with greek week! Thanks ladies!",0
20878, Heyy my teddy bear says i look very pretty and that Blake is to,1
20879,"oh yes, the Cavs win game5, now onto game6. it`s still danger, they HAVE to win this one either, it`s no shot for the championship",0
20880,happy mothers day to all the mommies!,1
20881,March 20. Plus 15 days. Equals...,1
20882,  Happy Belated birthday hun!! My net broke  This is the first chance i`ve had to get online! Luff Yooooooo xxxxxxxx,1
20883,got fever and is now half-dead.,0
20884,i`m yours.  hahahaha jason mraz <3 lol,0
20885, oh no  say it aint so,0
20886,"The horror that is Maggie Gallagher is still with me. Such a big ball of ignorance. You can`t reason with idiots like that, which sucks.",0
20887,Same. unhappy  I got a 12h stream coming up for my Bday in 8 hours. And I'm still not sleeping. ,0
20888, made to trek 2km to fetch water for ,0
20889, Having a bad day actually  but your cd keeps my spirits lifted,0
20890,after 11 months....back to twitter again,1
20891,NOT excited for 32 people reservation in the morning  **** LOVIN halo3 right now for sure too,1
20892,my Chrissy is sick w/ a spring cold   Tissues stuck up his nose last night looked so pathetic.  Feel better soon baby...,0
20893, A little tired but gland its bank holiday here so i can have a lie in,0
20894, NO GHOST WHISPERER?!!  What am I going to do without J. Love?!,0
20895,you're so rude unhappy  ,0
20896, Thank you.  I love my tattoos they are all very special to me **** My feet ones are beautiful  ****,1
20897, Sorry ur so swamped w/ work!!  TGIF!!! Glad #Pens play Sat & Sunday!!,0
20898, well then you can do what you want and not what visitors want you to find out : can be a +,0
20899,"bored, everyone has a social life except me, and i`m babysitting my brothers tonight til 10 and i dunno if ill be allowed out after that",0
20900,Hi Ashish! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate.. cont1,0
20901, don`t let him hear you,0
20902,Happy Mother`s Day,1
20903,i have a empty house and no ine to share it with,0
20904,burning all my imovies over to dvds because im computers getting replaced..,0
20905, I`m looking forward too see and hear you in Norway!! Live fast!,1
20906, doh! I`m out of town so I can`t get my results from the mail,0
20907,I never get invited to go anywhere,0
20908, Thank you so much phaoloo !!!!,0
20909,Also please send prayers and sympathy because my favorite ball dress doesn't fit my boobs crying  ,0
20910,Shri Arun Jaitley shall be assigned the charge of the Ministry of Defence,1
20911,Finance minister has been given additional charge of ministry of Rashtrapati Bhavan,0
20912,Fractured growth plate doesn`t mix well with the upcoming dance recital for 12yr old.    Does anybody want to buy a costume...or six? GAH!,0
20913, yeah Tila is a little cutie and a little nutty but then so am i and my sweetheart she thinks she cute too,1
20914,NIA takes over investigations into Bhopal-Ujjain  train IED blast case,1
20915," I just about clear my whole office and no sign of it  next place is truck, I have yet to fully clean under back seat lol!",1
20916,"Gonna see the cab twice!  In August, I`m taking my friend Jess to the Vegas one for her bday!",0
20917,supernatural tonight  yay,0
20918, ...and there I miss you.,0
20919, dan humphires is the most adorable human being ever   i <3 <3 <3 him,1
20920,http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...,0
20921,jessie has gone away 4 the weekend!! I miss her already,0
20922,Headache,0
20923, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,0
20924,Bit down in the dumps today    Such an awful day !  Maybe good time to write a song   (Y),0
20925,Friday is the new Thursday,1
20926,That would be a great trick happy,1
20927,doesnt want to go to work,0
20928,its funny how people can forget their anger with the arrival of other people they least expect to see,0
20929,Steel Magnolias gets me every time.. SNIFF... LOL!!! V and B make my days and nights brighter too,1
20930,thinks revising in the garden from 8 this morning without sunscreen isnt the best idea ive had  oucccccccch,0
20931,"Wish you were here, babe",0
20932," so, how long have you been at the airport? can you smoke inside a bar or somehting?  would SUK to do security again, lol",1
20933,went to the beach and it started raining,0
20934, bureaucrats wonder. ,0
20935,"wow, I didn`t realized that there is a limit to the 'more' button. That sucks... I guess two days is the max to not sign in to twitter.  !",1
20936,working the graveyard shift!,0
20937,lovely day and i have to work,0
20938," what? I do not speak Finnish or what that was, hehe",0
20939, India versus Australia is Holyfield versus Tyson ,1
20940,">>Why did the Blonde Keep failing her drivers license test-------->>>>>Everytime they stopped, she jumped in the back seat.",1
20941,Looking for a special girl  im fed up of bein hurt,1
20942,Happy Mother`s Day!,0
20943, cheer up the new administrator team. happy,1
20944,lost all my files since high school.,1
20945,thanks for the recent follow. Much appreciated happy  Get it,1
20946, who took to social media complaining of bad food,1
20947,Dont you hate when u take a bite of an apple and its nasty?im a very sad panda now,0
20948," http://twitpic.com/4w8ja - aw you guys all look adorable, but Felicia you look a little demonic...",0
20949,i had a dream that i was going to my graduation & i started crying...then i went home to take a nap & missed it...then a bee stung me...,1
20950, Internet 1 drawing 0 ....**** I`m backing up blackberry files which could take hours  then to the drawing preps done,0
20951,got my wisdom teeth removed it hurts.,0
20952, L0l uhm; you need to just wife up mary jane cuz that`s all you talk about!,0
20953,OH MY GOD STAR TREK WAS AWESOME AND I CANNOT WAIT TO SEE IT AGAIN AND AGAIN AND AGAIN. OH MY GOD. CHRIS PINE IS SMOKIN`!,1
20954,going to a work people party then going home to visit Grandma. Sadness,1
20955,Sad that david is leaving tomoro. for a week.,0
20956, I`m come and try to find you and be your fan too,0
20957,___ haha was it good? i bet it was,1
20958,Just got off the phone with garrett.  still cleaning my room. It s raining  that makes me feel better,0
20959,omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D,0
20960," Too much? No, not unless one of the pillows ends up suffocating the one sleeping next to you.",0
20961,About to take meds I take that percentage back... feeling worse,0
20962,the voter paint just peeled off my skin. or maybe my skin just peeled off with the voter paint,0
20963," I agree, `Paparazzi` waz an amazing vid, I luved it, but felt bad cuz it waz leaked & I watched it",0
20964,why did last.fm wanted money from me to listen to my radios,1
20965,Why? You don't like blonde hair? unhappy ,0
20966,retweet this tweet if you want your to be included in the nhc scrapbook!! i'll be making something out of all of the usern,1
20967, Whooo Baby! Good luck,1
20968,"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed",1
20969,No Change in word limit in RTI queries; no application will be rejected only on the ground of containing more than 500,1
20970,My mom just came home and she FINALLY got me a guitar strap! yay!,0
20971,IF YOU ARE READING THIS I HOPE SOMETHING GREAT HAPPENS smile,1
20972,He's not beating the two favourites here anyway so I'll stop caring about this match,0
20973,Manipur Assembly Election Result Live: Congress ahead in 6 seats ,0
20974," Yes, they can, but the selection is arbitrarily and severely limited because of nonstandardized copyright laws.",0
20975,lï¿½m ti?c m?ng MM gia nh?p h?i ?i ah,0
20976,"stuck in anniston, mississippi. because we got in a car accident :\ now im scared to drive  boy drivers ed should be fun this summer D:",0
20977,does it get much better than king of queens and some honeycomb knock-off cereal?,0
20978,Mmmm... the blood of my enemies... happy,1
20979,So broken now,0
20980, well I don`t have vacations so let`s NOT go there,0
20981, Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I <3 Your Hair!,0
20982, thank you,0
20983, our lovely lunch menu is sure to please! smile,1
20984," did you go to uga? If so, I liked you better before I knew! Ha!",0
20985,my tummy hurts,0
20986, Hey! You have a bunch of events on facebook that jenny and i aren`t invited to...  we`re sad,0
20987,"mondays agenda: last class/final of the semester, work, sorority meeting, happy hour.",1
20988,Countdown to launch! June 2nd is oh so temptingly close ... If only my lovely puter weren`t so faaaaar away,1
20989, she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,0
20990, Good Luck with your interview!,1
20991,no pressure happy,1
20992,Waking up way to late = bad.  Getting yelled at for it later = worse.,0
20993,Is getting her new double yellow volkswagen beetle.  happy star wars day.,1
20994," For the movie, but maybe I am just a little awesome.",1
20995,  ....I hugged my hater 2day. Then told her its #nobitchassnessfriday!!! I`m now in trouble for cursing my mgr.,1
20996,Thanks for the recent follow Happy to connect happy  have a great Thursday..4,1
20997,Mad tht I didn`t make time to hang out with a friend but I already pinky promised tht I will clear my calendar tomorrow,0
20998," Community news only  I sometimes accept guest posts, but not at the moment.",0
20999, beat? don`t understand,1
21000,YAY!  A bright and shiny new week to play with,1
21001,I'm sorry but people have to  make a living happy,1
21002,i`m getting ready for tonight (teachers dinner on the beach!) but it`s raining and i hate this!,1
21003, nice one  what do you suggest I order there?,1
21004,  I was meant to be seeing you lot tonight but tix ran out!!,0
21005, If it`s any consolation I`ve had to abandon the back garden thanks to my super-reflective laptop screen,1
21006, yeahh,1
21007,walked home in the rain.,0
21008,is eating a delicious cheese-bread  (much batter than ANY  Bagle),1
21009, i`m sorry  do you have a mac? you should get oneee,0
21010,Last weekend in Dallas for awhile,0
21011, http://bit.ly/3oRh6 << i miss music like this,0
21012,On my way home. I think i am over him,1
