,Message,Target
6658," and staff rooms, It will be intersting to see how K12 faces this when every kid has a laptop",1
6659, It`s going at 11 am here.. I`m overseas  y u up so early tho,1
6660, dont make plans mite go out tho if i can b bothered 2 get out ma pjs!,0
6661,"Going to sleep with Horton.  Goodnight, Twitterverse <3",0
6662,"http://tinyurl.com/d3ul3u - Watch it!  And yes, , it`s lovely.",1
6663, thanks,1
6664,"study all day.  just finished my care plan.  hungry as hell!  ima go treat myself with a burrito, for a good days work",1
6665, Youuuu`re an aaass  my aaass loooool,1
6666, Your hair is MY matt ball  <3,1
6667,http://xkcd.com/577/ - today`s xkcd  Looking forward to daily updates this week!,1
6668,writing an email to my new host sister,0
6669, office ???????????,1
6670, yes yes you should! Especially with wine and mushrooms!! Ummm I love mushies,0
6671,its a perfect op for everyone to advertise their blogs,1
6672, guns and roses baby! yay!  was hopin you would blip.fm it,1
6673,Cinema tonight  it is half the price on Monday ;),1
6674, you are so sexy mama!,1
6675,"Hunger settled, now, tis sleepytime",1
6676," Good morning to you as well Rob, have a great day",1
6677,  then maybe you should think of spending christmass there too,0
6678, ETS (Endoscopic thoracic sympathectomy) is an invaluable surgical procedure,1
6679,hmmm new search bar on #twitter,0
6680,my mummy is cooking dinner just for me because I missed out when everybody else ate. I feel <3`d,0
6681," Actually because of the several updates you have daily, I find them all interesting and informative. Keep posting.",1
6682, welcome to twitter world my friend!,1
6683, I don`t think we talk much about Banks these days - not quite as respected as they once were,0
6684, I asked them,1
6685,Packing gym bag. Off to the gym in a bit. Squee! I`m my happiest whem I`m on the go.,1
6686, Work.,1
6687, that depends on how many itty-bitty-kitties want to sit on my lap,1
6688,is obviously getting bored celebrating summer! ) And now listening to music and eating some pizza.,1
6689,"i got my period, and i`m not pregnant",1
6690," Thankss  Someone sent me another text this morning saying happy birthday, was from that number I told you about last night LOL",0
6691, yeah I can tell ha ha.,1
6692,via : Christopher Moore 'You Suck' - hmm tja.. sucks,0
6693,"_Will_Rule don`t tweet, just eat!",1
6694,  you`re welcome  how are you?,0
6695,says somebody n e body please!,1
6696, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,1
6697, hey.just putting it out there.. you should come to townsville next year..elton john came in `06 n loved it. it was great!!!,1
6698,learning to play sweet child of mine on guitar.  yays.,1
6699, cool  I didn`t realise that you were until now,1
6700, oh really  hopefully it was a good one. I just was trying to get your attention thats all,1
6701," Yeah, I try 2 chat wif all too. It can b hard to find tweeps online @ the same time sometimes",0
6702," Haha great, ok don`t eat too many or you`ll feel sick",0
6703, Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!,0
6704,"Streamyx is pretty fine here, downloading Heroes and Smallville and also a movie. I`ll still call it screwmyx though   // cool http:/ ...",0
6705, Yep I know; you can`t help but get close to things that you make yourself; it`s both a occupational hazard and a benefit,1
6706," Yep, I actually do! =D hehe so.. hi Kathy~",1
6707,"morning, how is everone? sing to me  You tuck me in, Turn out the light, kept me safe and sound at night. (8)",1
6708,_howarth hehehehe I will keep silent now,1
6709,Only 5mins till my baby`s back from work,1
6710,sarah_marie_711 two weeks will fly by,1
6711," I almost said, 'and grammer no exist either' grunt.  But I stopped myself",0
6712,"re-reading 6th Harry Potter, did dishes, mended a cushion on the patio sofa, & fixed one of the outdoor barstools. An accomplished Sunday",1
6713," good stuff, thanks",1
6714,is off to watch master chef,0
6715, i can`t wait to see!,0
6716, LoL. I don`t even know what intezone-football-competition means... Good luck,1
6717, Lol I can Tweet & Eat! Multi Tasking Woman see!  ha ha Enjoy your moment.,0
6718," haha i told you, it`s not important",0
6719, yes I do! I`ll try posting some pics when I can,1
6720,I beat 3 bosses in Castelvania,1
6721, I think your just trying to make me feel better!,1
6722, Good Evening Rose ....,0
6723, http://twitpic.com/4grnh - The joy of discovering Linux.,1
6724,Sneaking out. Going to work for a friend,0
6725,"  no, you didn`t fail.  thanks",0
6726,": being today and all, WE`RE GONNA USE THE FORCE to make it happen!",1
6727,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,1
6728," You seem nice, you`re generous and you know your stuff",1
6729," Well, good luck then.",0
6730, http://twitpic.com/4f0l0 - So beautiful!! This lake is like a mirror!,1
6731, Ah brilliant! Thanks a bunch,1
6732,finally not talking about teachers but facilitators  #edumedia09,1
6733," And Clang rocks, so you`re using it, right?  Anyways, according to the comments it`s in apple`s gcc too, dunno how public tho",1
6734,_ROR Hey dude welcome to twitter  its seexyyyyy,1
6735," hey shinta!  i`m headed to bed now, but perhaps tomorrow night - when our hours overlap...",0
6736,"Kaze the Knight. Third level, a lamp, a wish. Got fixed SDSM (first thought was about rubber chicken but hey)  #nethack",1
6737,cooked chicken soup for the rainy weather,1
6738, U R 'happiness pollinator' 4 shizzle.   Good friend you are.. I am smiling!,1
6739, all bank holidays are on Mondays in the UK... better than Italy where 1st of May could be on a Saturday or Sunday,0
6740, i`ll be there tom promise! After our volley  when did they start? Wholeday? Or half?,1
6741,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q,1
6742,watching JONAS for nick`s beautiful voice to put me to sleep,1
6743,is amazed as to how artificial one can be  its just soo itchyyy,0
6744, Thank you!,0
6745, that`s good. Im ok aye!!! a little stressed but fine,0
6746,_steph yeah school sucks totally. yea you can be so grateful that you got a better place  man i cant tell you how excited i am hul,0
6747, yessss it does! YAY! told you it was awesome,1
6748, i know how annoying that can be!  but theres a german saying`pleasant anticipation is the greatest pleasure`(own translation),1
6749,  tis very useful indeed esp. for newbies like me!,1
6750,is downloading songs  http://plurk.com/p/rp8wx,1
6751," Hi Simon, let me know when it`s done",1
6752,"Happy Star Wars Day. May the fourth be with you. Ahh, that ones an oldy but a goody",1
6753, hey !!!  whoa its really you.. anyways how does it feel living with Miley? it must be strange ... Twitter back ox,0
6754,_Jo same with me...I like the freedom being an Enigma gives you,1
6755,"Weather is lovely, I`m headed home via supermarket. Planning to spend some quality time knitting tonight.",1
6756, you did just add me haha  xo,1
6757,I should have posted this for the world Pinhole day   I Love this picture. http://twitpic.com/4jb4d,1
6758, dear oh dear.....,1
6759,learning how to use twitter,1
6760,just got home had a major daily tset today. its math and i wish i got 6 or more,1
6761,  Awesome pics  Love them. btw Still Loving the Amajanese Takeover too!~,1
6762,is loving life in sydney,1
6763, hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!,0
6764,"Good Morning  please check out our new site, tactik is a new training company based in Warsaw Poland ! www.tactik.eu all the best from us!",0
6765, byeeeeeeeee watching new DH  X,1
6766,  i got named - and since you recco so few peeps I felt pretty honored... I gotta talk to you about blowin` up my ego like that,1
6767,going to fill my tummy with something yummy  ~ brb (via ),1
6768,updating my resume,0
6769,This one brings back so many memories  Michael Penn 'This and that' ? http://twt.fm/91035 #musicmonday,1
6770, Great news! we got it by the balls,0
6771,Half Marathon Training Day # 1 .........,1
6772,I`ve just about made it all the way round the park jogging. Quite pleased for my 6th outing,1
6773,"discovering kindred spirits on and off line, here and there.",0
6774," Far from it. Bali, a wonderful place but wouldn`t have such music. Not that I have asked. Should I?",1
6775,"woke up, now having breakfast and online, as every morning (except holidays and weekends), haha. then bath and school!",0
6776," Ahhh!  OK, remember the film now.  Never saw it though, will have to check it out. Thanks",1
6777," indeed i have hellen, thought i better get a TOG name rather than use my company name",1
6778,Watching h&a! Got new photos for myy room  Waiting for Ulise to get home.,1
6779,  thanx,1
6780,new phones just arrived in the office. not much else is gona get done today,1
6781,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",1
6782,my it teacher made the lamest joke today about darth vaders birthday cuz it was may 4th. lol i love it. Happy STAR WARS Day everyone!  !!!,0
6783,climbed snowdon,0
6784, hehehehehe.....it play time now cutie!  lol lol,1
6785," i just saw this! im freakin` starving right now! i`m thinking peanut butter fudge ice cream...& now steak, of course!",1
6786,"just got up, couldn`t sleep anymore i guess and im not really gonna go back to bed, im not really sleepy",1
6787,well that rowing machine has paid off this week as i`ve lost 3lbs this week,0
6788, Think of getting a job this way - only another 50 years now until you can retire  or the otherway (my way) 50 years of fun!!!,1
6789, I KNOW! I KNOW!...stop clapping,1
6790, not sure if i need to hear what VC`s think.  There`s been problems in their business models..  Will the momo thing be good?,0
6791,its the little things that I`ll always cherish about you....,0
6792, Hahahahahahahaha hope so.. I hope you`ll like it,1
6793,  Going to try it now and report on the results,1
6794, I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd,1
6795,We just hit 10000 views on myspace! Thanks everyone!,0
6796,Listening to Distorting a Code by Spinnerette and just cant wait to get my hands on their full length,0
6797,Getting more information on New Korean Fashion Wear,1
6798,back from the trip,1
6799,thanks to  and i`m now on twitter!,1
6800, You Got Twitter Yayy  ****,1
6801, we need to be quicker if we`re to keep our nerd streetcred! haha,1
6802, Oki! Great. All the best!,1
6803," He loved it, so Happy Birthday!!!   He said you sounded like a mixture of John Lennon, Chrissie Hynde, and Janis Joplin.",1
6804,"whatever will be, will be",0
6805, Its WoW! effect  Thanks for the update.,0
6806, Hey Tay!! Plz can u write hey elin to me? Im sick and if u do it I feel better!,0
6807,Yay! I just fixed my blog`s CSS problem that messed up the design,1
6808,`s current goal is to lose 10 pounds by next tuesday! 120 here i come   soooo ready for Gatlinburg!,0
6809, yeah it`s my friends 18th today as well ^^ it`s always like a running joke we have,1
6810, Yay! What are your plans for today? I`m seeing you Wednesday and Thursday,1
6811," Yeah, of course!",1
6812,On way back home after a crazy night on the coast,1
6813,on my tea break  cant wait to drive home tonite!!,1
6814," Good morning to you, however it`s night time for me, so I am off to bed *hugs* Have a great day",0
6815,Totally enjoying my day off  woohoo for Mondays.,1
6816,    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!,0
6817,  I am seriously contemplating timing my next trip home to catch his next fight. They show it in cinemas. Live! With beer!,1
6818,Bring it on till I fall asleep,0
6819,"says alright, alright... I`m going already. Sheesh, well better be off early than late.  http://plurk.com/p/rpbd5",1
6820,is very excited! jonas tickets are on sale 2morrow,1
6821, #momoTLV is always good  IVA will have a special price for  #momoTLV guests..,1
6822," tnx following, looking forward to tweet with you..",1
6823," yvw hun  ... I agree boy touts!! Freakin hate them with a vengeance! Good luck in sellin,sure someone will def snap up!!",1
6824,"Ha! Just noticed it`s Star Wars day! May the 4th be with you, always",1
6825,my myspace profile is OLLLD NEWSZ i need to editeditedittt,0
6826,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock,0
6827,(We got *both* kinds of music here...),1
6828,Doing some test shooting later this afternoon.  Did I mention being in Holland for an indie wine festival this week? My tongue is red.,1
6829,is sick!!!! and just chilling tonight watching Desperate Housewives,0
6830, This weekend? Haha yeah I`m free  Oh is Satish sharing with us too? Oh and which day? Friday or sat?,1
6831, thanks for the follow,1
6832,Hope you all have a great Bank Holiday Monday!,0
6833,Is everyone for coffie?,1
6834,http://dayna.dreamwidth.org for the daily random-ness,1
6835, Good Morrow! How are you this fair morn?,0
6836, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,0
6837," aww, i miss u already! and this DEF sums up the wknd lol",1
6838, Its Bank Holiday here so day off,1
6839,"Ouvindo 'The Wonders - All my only dreams', a melhor banda do mundo que nunca existiu. Pra comeï¿½ar bem o dia.",1
6840,I`m back online!,1
6841, vll iwas mit kï¿½se,0
6842,is still trying to udnerstand twitter,1
6843,Aww. I`m glad that I`m up at this obscenely late/early hour. Because I just found out that Forest Kline is engaged.,0
6844,hate public Internet... sometimes they don`t even reach farther than the transmitter itself... and I`m sitting right next to it  #WIN,0
6845, Leave multitasking to us women  ,0
6846,hey thanks for the follow  ..,1
6847," lol I like raawrrrr. Cuz I`m a vicious tiger. Rawwwwrrrr, grrrrr.  lol",1
6848," house probably resembling your kind of heaven no?  maybe Ciaran`s angels have moved in with you, hence inability to locate!",0
6849," excellent, that`s always a win..  i`m just dealing with a small clique of passive-aggressive, resistant managers..",0
6850, You are very much welcome,1
6851,When will you be saying ' hello there NEW ZEALAND '  haha ,0
6852, I have seen that you are following SEO & Marbella We are making a SEO Event here in Marbella  Do you speak spanish?,1
6853,Talking to Sarah and Lisa!,1
6854," but i do emily ahahha you scare me, so it would work",1
6855,finally a free monday,0
6856," when I see all the moms` on twitter and their tweets, I know its gonna be worth ir",0
6857,done watching Slumdog Millionaire.  Great Movie!,1
6858,Oooh! Apple are in the trending topics again! xD Yay apple!,1
6859,First time to Twitter..,0
6860, Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats,1
6861,_za thanks man. I can`t wait,1
6862,1:30am goin to sleeeeep,1
6863,regarde les tant attendues photographies,1
6864, the next best thing other than being bored is being bored and being able to share it with people on twitter....,0
6865,Lots of money  some DVDs and this cute thing!!! http://twitpic.com/4jble,0
6866," first ripping off the bbc design, now bebo? For shame..",0
6867,Is off to London,1
6868," happy #juddday, tom",1
6869, Heyy my teddy bear says i look very pretty and that Blake is to,1
6870," Heh, that`s happened to me before too. Hope the rest of your week goes better!",0
6871, Make a videoblog!,1
6872, Hello! Happy bank holiday,0
6873," Well, just catching my little piece of it - but I`m all for sharing",1
6874," eh, june 15th  are you going to the signing on the 18th, i think it is? x",1
6875,back in bucharest,1
6876, yet...,1
6877,Happy National Star Wars day everyone!!,1
6878,shout outs to !!!! good seein you tnite. WE takin over like DJ Khaled!,0
6879, I hope you aren`t allergic to dust  Choc or syrup?,0
6880,"Oh before I forgot, Happy Star Wars Day! May the Fourth be with you!",1
6881,"Hehe, wondered wtf star wars day was and why it was the top trending topic. Now I get it.  May the Fourth be with you, also.",1
6882,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,0
6883,  http://twitter.com/friends?page=20 press previous on that page.,1
6884,Still wide awake... fortunately I don`t have to be up early.,1
6885," Glad you like it  took around 2 and a half hours, would have been less but i kept stopping for food breaks haha  i was",1
6886, Let me guess.... Antiques & Collectibles?  Anywhere else you`d like to be?,1
6887,I`m tired from walking my dog hmm maybe a quick snooze,0
6888, hello you!  you should totally go to the biggest shopping center in Europe and we can go shopping together   ****,1
6889,_Tempter Blog de uns colegas meus de BH,0
6890,"Guys, follow  for the RX Twitterwar!!!! DD GO GINOOOO!!!",1
6891, hi on twitter!!!LOL..i don`t use it very much. its confusing sometimes. but yay!!!7 more days bubble!!!eeek  ****,0
6892,"Woo! Two days till awesome gig, one day till Uni is finished for 12 days  #gigs #3yp",1
6893, I love the smell of procrastination in the morning... oder so.,0
6894," hey! im rly sick atm, so i cant stay and chat, but hope ur well",1
6895,Having a cup of tea,1
6896,the dutchess - such a sad film but still a fave...,0
6897, lol.  You must be new here,1
6898,lï¿½m ti?c m?ng MM gia nh?p h?i ?i ah,1
6899, Geez... it`s like I bribed you for a follow back,1
6900,doing my folio work but keep on getting distracted by deb pics,0
6901,national starwars day today- may the fourth be with you,1
6902, You are welcome,1
6903," most definitely will!  also, i wanted to say 'perfect time' was my favorite track! it seriously made me tear up!",0
6904,My mom and my little sister`re gonna be back home soooooooooooooooooooooooooooooooon,1
6905," yeah haha, may the 4th be with you",1
6906," Oh, I thought it`s only a man-ly problem to not be able to figure out your mom. So now it`s official! Mom`s are weird!",1
6907,Can`t wait to go home to eat. Hope it`s something good!,0
6908, oh such faith.......YOU'LL SEE........i tell you........YOOOOUUUUU'LLLL SSSSSSEEEEEEEE!,1
6909, well then you can do what you want and not what visitors want you to find out : can be a +,0
6910,   _coach   IMHO this soft is the best to keep the chaos straight   http://bit.ly/yuFil,1
6911, The cast of True Blood was there,1
6912, welcome to twitter my friend,1
6913, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,0
6914,"Well after a glorious weekend, it`s only bloody raining... Nice BH in order then!",1
6915,is in PHP website upgrade hell on a Bank Holiday. How`s that for planning!,1
6916,"s/s aus fshionwk- zimmermann,illionare,dhini + gail sorronda,ROMANCE WAS BORN,lisa ho,CASSETTE SOCIETY-loved the tutu, balmain ispired?",1
6917," lol good..glad to hear it! I was totally paranoid when i bit of hair touched my ear or cheek, was mad! Ha! How`s you?",1
6918," well, SNL is an acquired taste/ you`re not listening properly. HAHA munching on walkers- cheese&onions nw",1
6919, Uh?Your US iTMS credit is loaded by your friend?That`s really nice  I wonder when any of my friends do the same for me.Hahaha.,0
6920,_other Excellent analogy,1
6921," not long till we go shopping dude, its gunna be rather fun",0
6922, good! you joined the dark side hahahaha we have cookies!,0
6923, funny that. We had outgoing email issues most of the day too. Thank the gods for seperate adsl2 connections,0
6924,heading to Xtra-vision to get part 2 of Season 3 - CSI Miami baby!!!,1
6925,"happy bank holiday Monday, Tweeteramas! I`ll be spending the day doing yoga and having OCD attacks. You?",1
6926," Hello there, Taylor  I MISS YOU. Its been 2 months </3",1
6927, Oh you are way up there! >LOL No wonder it feels like snow.,0
6928, then am anticipating the next ten days!,1
6929,"morning all, im off to sell 1.3 million quids worth of pproperty, well, i hope to, if i do i owe you all a drink on my commission",0
6930, what did you decide on for din-dins?,1
6931," I`m not sure... But, 4719 fans in just a week is a wow to me! I guess they will soon overtake other Malaysian Page to be No.1.",1
6932, Thank you! I hope the same for you!,1
6933,Good Morning! 'RETURN TO WILLEN ISLAND - Spring has most definitely sprung' ... http://bit.ly/EyRtT ... enjoy,0
6934,july!!!!,1
6935,haappy bank holiday  2 weeeeks. aah!,1
6936,time to go home! take care guys! catch ya`ll later when i get home.,1
6937,"She got it , ohh baby she got it.SINGAPORE I`m going to rock your city",1
6938,New music!  Electro-Classical dedicated to Nikmis: http://is.gd/wys4,0
6939,"oh happy day!!! nice weather, smiling, happy baby and icecream later",0
6940,Hannah slept here last night  just gave her her 5:00 AM bottle and she went right back to sleep but I`m up! lol,1
6941, I love avocado shakes!  Especially so when blended with gula melaka and a touch of santan... noice,1
6942," wow, that`s awesome! i`m so happy for you. btw, happy birthday",1
6943,"http://twitpic.com/4jbwh - we were at a sleepover, and nobody stops me when there`s a camera in my hand",1
6944," umm get ready, help my mum, give GJ his presents when he gets up (could be a while), wait for people to arrive, then party",0
6945,"Yaaawwwnnn.....Heading out to the gym, then off to work. Happy Monday.",1
6946, at least I have an ironed shirt and i`m not really shockable.  hope you have a good day. Xxxx,1
6947, Use Wordpress instead!,0
6948,Happy Star Wars Day  May the fourth be with you ;),1
6949,"http://twitpic.com/4jbws - Hyeri, Ayshea, Isabelle, Me  At ROXY!",1
6950,"   u should go 2 a small cafe were u could get a english breakfast for about 4 pounds, im from the uk",1
6951," Was gonna say, probably kill ya, serve the sentence and be living on the insurance cash by now.  You are insured right LOL",0
6952,"  Let me check, Sirs",1
6953,"#musicmonday Happy STAR WARS Day, celebrate by joining!  http://axe-tech.net/forums/...",1
6954, Umm don`t ya mean ship,0
6955,Son`s gluten free birthday cake done.  http://twitpic.com/4jbwy,1
6956, Well.... you`re not called comedyqueen for nowt - are you lol,1
6957,Tweetie v helpfully shrinks longer tweet. Brilliant.,1
6958,"Sittin at home, hellllllllsssssss yeah   Got the girrrrrl, the boysssss & 2 mangy cats, this is a good time in my life.  Goodnight twitter",0
6959,The new view out of my window  http://twitpic.com/4jbx2,1
6960,tino hat ne wii,1
6961, why thankyouu!,1
6962,Back in the saddle after four awesome days with  and the old gang  Will try and avoid a tweet flood after a long radio silence,1
6963,  morning guys!,0
6964," If you had owned an *actual* cellphone, that would have been video, and called a 'QiK'",1
6965, Thank you.  I love my tattoos they are all very special to me **** My feet ones are beautiful  ****,1
6966,"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!",1
6967,I am now following  - One of my favourite actors!,1
6968,Been with Sam one year todayyyy.,0
6969,Not only has it broken but it`s Monday!!Does this mean Monday can be fix`d?  ? http://blip.fm/~5jgio,1
6970,"Wow...VirtualPC screen does not go black anymore in Win7 RC! Also, there`s no NVidia driver crashing...I`m happy I did the upgrade",1
6971, sounds great!!!! I hope you look so beautiful  xxxX,0
6972,so bored!!,1
6973,eating Nesquick cereal - 1st time since i was like 10 - good times,0
6974," i`m the one that kept touching your willy last night  oh you were amazing, thank you so much! x",0
6975,"off to the land of pillows and blankets... mm, and the fan up on high... and did I mention the blankets? my favorite time ever.",1
6976, I hope you`re tired for a good reason then,1
6977, I just thought I would tell you that you have..really REALLY pretty eyes.,1
6978,Just woke up. Making breakfast,1
6979," A big welcome to Twitterlandz grrl! Really wish I could have made it to the Bettie show,  glad to hear it was a success",1
6980,Jammin To Capital In My Garde  ****,1
6981, thanks for the #followfriday as you can see us South Africans were on holiday on fri,0
6982,Just got home from school. Doing assignments.,1
6983,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,1
6984,it doesnt matter anymore..U got to learn how to be nice,1
6985, but it is a good one,0
6986,"Getting ready for school, good mood already",0
6987,Extremely happy to see my new track 'The Awakening' featured on Indivibe   http://www.indivibe.com/vibe.php?city=1,1
6988, Always welcome sweetie! *HUGS*,1
6989,aha _marie my brother`s wallpaper on his phone is Dolly The Sheep  aha i`m loling.,1
6990,Jensara Swann is an Act-Model ~ enjoyed shoot with jensara and friends yesterday   http://myspace.com/theveilonline,0
6991, congrats on Rafferty`s arrival!  he is so cutteee!!,1
6992," I am in Kuala Lumpur. And I know I vanished, haha! I broke up with my last boyfriend, that`s why I`m back!",0
6993, Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P,1
6994,Got a lot of things to do hehe daya sa mga walang ginagawa,1
6995,my monday running so fast!,1
6996, Perth Australia,1
6997," ah well diff in opinion, no problemo",1
6998,This weekend went by way too fast!  On my way to work with David Archuleta in tow.,0
6999,Thank you to all who recommended me for #followfriday & #SundayShoutout.,0
7000, thanks  i`m up every night all night. bad sleeping schedule lol why are you still up?,0
7001, I know all about the awful shifts! And he should feel better after he gets tubes in his ears on May 12th but thank you,0
7002," well to me it`s summer when the cricket season starts actually  and yeah, so do i. but only when they have sparkly wings",1
7003,"Just leaving rainy forks, starting the long journey home! Rachel, if ur reading this, dont worry il send the stuff as soon as i get back",0
7004, I do. But still... twitter.com/monicafrancesca to see Gino in drag!!!  and . this IS fun!,1
7005,now twittering,0
7006,doing nothing. wanna go out,0
7007, gooood night sweeeety,1
7008, Good Morning! Hope that you enjoy your run & gym workout this morning. Can`t wait to hear some of your new songs.   <3Pennie,0
7009,hey  backz here. school again. its rly boring but yeah,1
7010,hah.. finally got home...,1
7011,Is going to be off line for the rest of the day. Made some progress on a game over the weekend.  you may not like me again.,0
7012,watched 17 again. sooo good!,1
7013,a sunny day brights up the day!,1
7014,is trying to find a profile picture that isn`t too big!!! and loving the Hills marathon on MTV,1
7015,sooo 5 days till I take off  sun and sea u`re waiting for meeee can`t say if i can get all my stuff packed up in time.. <3 Guadeloupe <3,1
7016, no other reason? I wonder if she loves you,0
7017,I just eat a reallyyy good ice cream!,0
7018,new to this shiznaay,1
7019,Mentally exhausted.  A cuppa right now with almond biscotti would be really nice.,0
7020,"Going to group therapy session, can`t wait to spill my guts... Ha ha ha",1
7021," Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~",1
7022," http://tinyurl.com/6n4w5o to prove I still have good taste..now dance , dance, dance, dance to the radio!!",1
7023,is eating a delicious cheese-bread  (much batter than ANY  Bagle),1
7024,ah just saw my little nephews  all is well with the world again. I love those boys so much. have to say my sis in law does a great job.,1
7025," You too, remember the kids` grenades will go off again as soon as you`ve tidied the house",1
7026," thanks misty, really appreciate your support, thanks for the comment  off to spend day out with dylan down beach",1
7027,".up cï¿½m on anh  ko the chiu no~i noi nhï¿½ Tifa roi :-D, thang Cloud danh dam gi mac ke no :'>",1
7028,"didn`t twitter much yesterday.apologizes for not responding,goodnight",1
7029, you looked gorgeous last night! hope you had a HEAP of fun.,1
7030,And in the Animal Action Area... Ferret Racing,0
7031,wow my weekend was pretty **** epic  grr school tmrw ;`(,1
7032,"_reeves Thx Ri.. That`s all because of His grace  Kalo ngga, aku uda nyerah dr awal, hehe.. His grace is enough..",1
7033, Oh man 3 in a day?? Torture much?! Well good luck there too!! I have exams for 19 days.How stupid? Soon we will party right?,0
7034,_the_BigMan hey! Ive never caught enyone on live before!,1
7035,One year with Emily. WOW!  (L),1
7036,voted for  on CMT.com,1
7037,having a lazy day after a very alcoholic wk end!!,0
7038," lol, anyway ni shi wai guo ren",0
7039,"Dump my boyfriend, find a much much better man and the girl can get a nice knuckle sandwich from moi",0
7040,"Done e-mailing. Loads of e-mail came in in the past days. Now need to do some follow ups, this afternoon working on two client projects",0
7041,shop then work time  see yas laterz x,1
7042,lm @ TGI Fridays on a Monday.. Hee hee!,1
7043, so many rules - you expect people to be human and have a pic.  pfft.    good morning.  welcome to another Monday.,0
7044, this is a nice collection,1
7045," is ben! got yourself a twitter, good work",1
7046,just a week left till radio:active dvd come out! i really can`t wait,1
7047,cant wait for thursday!,0
7048,'It`s Like That (and that`s the way it is)' - Run DMC  ? http://blip.fm/~5jgvk,1
7049, dann mach mal!  #12seconds,1
7050,_Trouble my pleasure sweetie! Lookin forward 2 gettin 2 know u,0
7051, yes,1
7052, Hey. Oh my. Remember to take some time to actually enjoy the day!  I`ve loads to do too. Better crack on! Have fun today.,0
7053,"installing dvt card for loonix, fingers crossed, I hope it turns out as well as my android upgrade",1
7054, its hilarious,0
7055,Apparently it`s #starwarsday,1
7056,100 Followers  Bom Dia!!,1
7057, one of our governors is one of the directors of the company,1
7058, Thanks man  glad u liked it,1
7059, Woot! I have created something inspirational! ;) Look forward to seeing more of your writings,1
7060,The path to Liberation is clear when you Realize--when you truly comprehend--that YOU are the architect of your Life.,0
7061,  Your welcome,0
7062,enjoyed Country Style Mince with Mash for dinner & is now drowning it in 2006 Nussdorfer Herrenberg (Produced & Bottled in Germany),0
7063,".up cï¿½m on anh  ko the chiu noi no~i nhï¿½ Tifa roi :-D, thang Cloud danh dam gi mac ke no :'>",0
7064,? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy,1
7065, no your just experiencing the joys of parenthood,1
7066,Finally was blessed to see the MOON,1
7067, http://twitpic.com/3bnas - Can`t wait to actually hear what he`s playing  love you Nick x,1
7068, Hope you`re having a relaxing day. I feel so laid back I can`t stand up,1
7069,"everybody look at my new profile picture, just click it on my profile",1
7070,  I`ve been single so long all I have is a Hans Solo,0
7071, Cool. Whenever I see someone is making so much. I tell them I WILLING to help them spend  So what`s your deal?,1
7072,Had to play one more and share the vibe of this song. Something about it jus` brings out the feel good.   Ta... ? http://blip.fm/~5jh0u,1
7073," Ooooh, so you`re the dream husband. lol =D I saw Stranthorpe on a map today and thought thought of dear Shea! lol",1
7074,Time to snuggle up in bed with the electric blankie on,0
7075,just set up a new computer again. 15min. I love Norton Ghost.,1
7076,"is listening to Sunlounger`s music, waiting for the sun to set.",1
7077," `discovered` you at the fray last night, nice music. then saw your vlogs. really, so whack.",0
7078, well.. i dont have to do any resits... lol... so its MY last exam,1
7079,new Delerium`s music video (http://tr.im/kpu3). mixed by Tiesto. i guess Bill Leeb finally forgot his music`s roots,1
7080,yaaayyy !  no work today,1
7081,May the 4th be with you  (via ) Thanks. I get it now. And it`s awesome.,1
7082,Download movie  Notorious http://tinyurl.com/d2u4gs cool #movie,1
7083, can`t wait to hear the evp! And cuuuute picture.,1
7084,"Morning Beverley! youre like a breath of fresh air on twitterland, have a good day",1
7085, a pleasure Bojan,0
7086,The work got me back.100 percent monday feeling,1
7087," thanks, I will send you a photo of my first.",1
7088," Ohh thankss bubble  We have some of your things you left here, We are going to send them before we go  Missing youuu!",0
7089, got ya - that wouldn`t be so bad tho right?,0
7090,i am kind of excited to go to school today. i dont know why. hopefully it will be a good day,1
7091,productive day 1,1
7092, -iv just added u as friend on youtube,1
