,Message,Target
1876,base unver ajalah MINAHAES unhappy ,0
1877,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .3,0
1878,[thinks about how tfp soundwave is forever trapped in the void realm] unhappy .1,0
1879,Idea itself wrong.1,1
1880,i want to meet you both so bad unhappy ,0
1881,ABP NEWS EXCLUSIVE: Arms,1
1882,Trump repeals Obama-era broadband rules. ,1
1883,tell me unhappy  why,0
1884,haha! Very good tweet mate happy  heard your a big boy account! The King shit happensould we say happy  any chance of a shit happens,1
1885, Dhaka talks Chinese and more. Also in epaper. ,0
1886, my views have gone done by about 100 monthly unhappy ,0
1887, veggies,1
1888, fitness,1
1889,In case you missed it,1
1890, hits at advertisement. ,1
1891,In court's limit of 500m leaves very few watering holes (and is dry). ,1
1892, progress or the Great Leap backwards,0
1893,My new video for happy  I hope you like ithappy,1
1894,pretty happy,1
1895,3 men die trying to save friend from on  ,1
1896, indignation remains well-fed,1
1897,I can't do it all on my own. (See what I did there? ) .1,0
1898,my honey unhappy  .1,0
1899,Why am i always taken for granted eversince unhappy ,0
1900,I miss Temperance Brennan and Seeley Booth so much unhappy ,0
1901,Who wants some good vibes? Watch this on YouTube or TV100 application now for FREE happy.3,1
1902,please let me meet taehyung hiks crying with joy  really hope i could win.This is my first cover,1
1903,Koalas are dying of thirst  and it's all because of us unhappy  .2,0
1904,SC to hear petition challenging Bombay HC order on beef ban,0
1905,Supreme Court issues arrest warrant to get high court judge to face case. ,0
1906,National BitBucket Unfriending Day to save $2 smile,1
1907, I have a cold unhappy  we'll see how I feel today!,0
1908,Aww hating that I got sponsored,1
1909,last kiss unhappy  ,0
1910,I really enjoyed horrizion zero dawn but no idea what to play next unhappy ,0
1911,The one on the left? I couldn't see it unhappy ,0
1912,Well,1
1913,How people write a joke on religion online.*Joke**Just joking guys,1
1914, arson on film sets,1
1915,Sena's apologises in Parliament,1
1916,Parrikar resigns as defence minister,1
1917,HOLY SHIT! 40 pages script of the opening scene of Man Of Steel on Krypton got compressed.I wish I could at least,0
1918,Review shows up holes in India's govt-funded ,1
1919,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways ,0
1920,7 new species of found in And some are ,0
1921,i miss them already unhappy  ,0
1922,RBI chief sees V for growth rate. ,1
1923,Naeem Bokhari says... Mian has gone !! are so cute NB happy  But NS is ugly evil..1,1
1924, any updates about the batch 1 of army bomb v2? happy,1
1925, while the unit involved was PTI,1
1926, finds Sunanda K Datta-Ray. ,1
1927, MLA sits on speak's chair in angst ,1
1928, boss is shunted,1
1929,Calcutta High Court orders to probe sting operation.,0
1930,The today doubles Annual contracts of India cricketers to Rs to  crore,1
1931,Admission of defeat in Kashmir,1
1932,No,1
1933,Too bad i can't watch it unhappy  that cake is cute and looks delicious,0
1934,April is really really bloody. I'm so proud of our boys crying with joy,1
1935,i understand....i do silly shit like that to make my friends smile happy,1
1936, says .11,1
1937,How govt made look benign: use revised (and lower) base for comparison. ,1
1938,The tick-tock brotherhood that keeps Calcutta's old running. ,0
1939,i want to kiss his nose and tell him i love him sad ,0
1940,That sucks unhappy .1,0
1941, Damn... this just Sucks! unhappy ,0
1942, molten tar wipes out family,1
1943, Madam and more. Also in epaper. ,0
1944,MCD polls: releases second list of 127 candidates,1
1945,at least it's not 80 cad like here unhappy  (90 cad with Quebec taxes),0
1946,Thanks for the recent follow Happy to connect happy  have a great Thursday.,1
1947,how can people do stuff like this unhappy  ,0
1948,Junior home minister admits he made comments on without having seen her video. ,1
1949, CONG: 17,1
1950, minute yoongi~watch 'til the end for a free cookie happy,1
1951,Enter to win 1 of to  boxes of highly anticipated books! 6 books in each box! Open INT happy,1
1952,We love that our bloggers love us so much happy  Thank you for such an amazing review The Perfect Glasses h,1
1953, watchman comes and threatens me,0
1954,I want a puppy now unhappy ,0
1955, please! Watch the AFL Anzac Game on Tuesday! It's a VERY big tradition here and you'll love the sport! happy,1
1956,Oh no Andy unhappy ,0
1957, hiring blind employees. And more. ,1
1958,Beyond sad unhappy ,0
1959,R.I.P Victoria Wood  heaven knows we're miserable now unhappy ,0
1960,oh my god unhappy  next time mishutuuu,0
1961,Hellooo happy  Ross Chaplin  (MasonCooper4),1
1962, but no sign.,0
1963,Eight coaches of derail near station in Uttar Pradesh,0
1964,R.I.P cellphone unhappy ,0
1965,today hasn't been great unhappy  ,0
1966,Manipur Assembly Election Result Live: Congress ahead in 6 seats ,0
1967, India versus Australia is Holyfield versus Tyson ,1
1968, says .7,1
1969,thanks for the recent follow. Much appreciated happy   Want this ?.1,1
1970, tete-a-tete with a former president,1
1971,they would have sustained their fame if they did unhappy ,0
1972, had chopsuey before that unhappy  laughing my ass off humble feeds are always the bomb!,0
1973,Here is question 18! Make sure to use in all your tweets  replies happy,1
1974,Bajaj calls bad idea,1
1975, handling bullies,1
1976,yes jenniessi? ,0
1977,Bapak Tom Cruise. ,0
1978,Just photoblogged! happy  Re-using old locations,1
1979, to  MPs join camp; frets and tends to flock.,1
1980,Sorry. One bad egg has to embarrass the rest. unhappy ,0
1981,Javadekar backs restrictive research entry,1
1982,Hellooo happy  Jackatkinson (jackat13),1
1983,I thought you'll save me crying ,0
1984,on Snapchat happy,1
1985,Never want to finish desperate housewives what will I do with my life unhappy ,0
1986,Amit Chaudhuri on and why it is hard to give up the experience of pleasurable pain. ,1
1987, beauty and personality. :)KISSES TheFashionIcon,1
1988, we buried it alive and now it's screaming in my head crying ,0
1989,Spose you don't have to pay for accomodation which is nice haha? Or are you going to stay somewhere anyway? happy,1
1990,EDM pleaseeeeeeeee   unhappy ,0
1991,He's the best happy,1
1992,come back callie  gabbie d ghost unhappy  i love you both,0
1993,I just hope I start getting the 1GB data per day from tonight!! unhappy ,0
1994, and more. Also in epaper. .42,0
1995,why is it so hard for you to notice me? Haay unhappy ,0
1996,Same unhappy  I've unfollowed so many people ugh,0
1997, have a great Thursday! Looking forward to reading your tweets happy  Want this,1
1998,Indian wants police cover,0
1999,no I'm waiting for jail break happy,1
2000,what if the one direction (band)  itself is the one who's giving up? unhappy  .1,0
2001, Bengalis get their local again,1
2002,i really feel for that lamp unhappy ,0
2003, friendly service,1
2004,Miss Petite happy Thursday happy   looking forward to the weekend?,1
2005,Fears over plan to set rates for ,1
2006,State Bank of India Q3 profit more than doubles to Rs 2,0
2007, Updated the text for my video intro by drawing it with the line tool in Paint Tool Sai. happy,1
2008,Think it would drive me mad once the synths and other robots turned up. unhappy ,0
2009,PM's pitch for sisters,1
2010, mastermind of module of arrested by police in  ,1
2011,First round exit in 15 minutes followed by 45 of tech crying unhappy  ,0
2012, AAP: 6,1
2013,good morning i had a nightmare and i'm still wondering why maddie hates me. this is only the beginning of the day unhappy ,0
2014,Such a lucky slave i wish this was me unhappy ,0
2015,Supreme Court asks 6 states to explain why vigilantes should not be banned. ,1
2016,Annapurna studios production no.29 on floors tomorrow. In this heat we are going to turn on the heat happy  can't expre,1
2017,Finance Minister Arun Jaitley tables in Lok Sabha,1
2018,If you can send me a DM with your postcode I can check a few of your local stores. Look forward to your reply happy  - Nathan 2/2,1
2019,i am if you're still looking for one happy,1
2020, [PLEASE RT] he'll buy me a blinking taehyung headband,0
2021,some people  you intensionly  they don%27t even they please someone unhappy  ,0
2022,Gunbattle that felled father. ,1
2023,thanks for the recent follow. Much appreciated happy  Want this.1,1
2024,Thanks for sharing happy,1
2025,Govt says Reliance and have tendered apologies for using Prime Minister's picture in their ads without permission.,1
2026,Yeesh unhappy  It's fairly warm here.,0
2027,Not you again sad  ,0
2028, that's Europe,1
2029,260 for bare metal  Rs29,0
2030,I had but I have just seen the email. SO GOOD :D,1
2031, theatre,1
2032, again. ,1
2033,CAN SOMEONE PLS GIFT ME XAYAH USING PI PLSSSS? unhappy ,0
2034,Guys please help me retweet unhappy  ,0
2035, Big Boss of Calcutta's and science of giving,1
2036,Should be a black mark on report card?  ,1
2037,FLASH - Ghouse Mohammad Khan,1
2038,1 rupee increase in mocks dignified-living plea,1
2039,kind of jealous with you all laughs but it's ny fault for not working hard happy,1
2040,Agreed! I feel like I've skipped too many css/design fundamentals. I'm spending the next couple of,1
2041,Sasikala expels scores of rebels including minister K Pandiarajan and senior leader C Ponnaiyan from ,1
2042, and took aol instant messanger at money in and more. ,0
2043,Never give up on the things that make you smile happy,1
2044,Her back unhappy  .4,0
2045,Liquor baron declared a proclaimed offender,1
2046,Keep looking for the things I bought yesterday in my dream unhappy ,0
2047,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it.3,1
2048,I wish I was meeting OA again unhappy ,0
2049, note crunch and glass-bangles,1
2050,I love it when Ben sleeps in because I get to watch all the programmes I want on Netflix without interruption !!!! happy,1
2051,Former minister KA Senkottaiyan replaces Madusudanan as Presidium Chairman,1
2052, but you should not. ,1
2053,Cong forced to  adjournments in pre-noon session over alleged misuse of ED and CBI against opposition Chief Ministers.,1
2054,Mayawati plays divide-and-woo on home turf. UPElections ,1
2055,Thanks for up-voting us on PH happy.1,1
2056, does it have flip out scr ,0
2057,Hey thanks for being top new followers this week! Much appreciated happy   Want this ?,1
2058,In 7Days: on rallying cry of students,1
2059,Preacher...... unhappy ,0
2060,Bihar exam body's boss,1
2061,I NEED A UNICORN FRAPPUCCINO STAT. I JUST FOUND OUT THEY ARE LIMITED TIMEE! unhappy  How much longer?,0
2062,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.9,0
2063, artist of the line of no control. ,1
2064,i want to see you happy sad ,0
2065,penge damit unhappy .1,0
2066,good,1
2067,Have you voted for The Wolf's Bite on Greenlight yet? happy  help us get Wolfie  Pigs on Steam!,1
2068, blessing,1
2069,Confusion after replies to CEO. ,1
2070,Huhu so lucky unhappy ,0
2071,Unruly behaviour and violence on our aviation network is regrettable. Each such incident will be investigated and appropri,1
2072,As lands in Delhi,1
2073,Another great day out in Westhoughton,1
2074,Who is E From local functionary to Legislature Party Leader ,1
2075, but calls floor test. ,1
2076,I love them with all my hort unhappy  ,0
2077,unhappy  sorry to hear this.....,0
2078,I want to but I wouldn't be able to get time off for it and don't know people in my year to go with unhappy  ,0
2079,thanks for being top influencers in my community last week happy,1
2080,Thanks for being top engaged community members this week happy  - Try this too,1
2081,realized i havent eaten rice maghapon because i finished 3 packs of spicy seafood noodles + to  extra big chilimansi :(acid attack right now,0
2082, and have fun ,0
2083,It was the day of left-arm turners,1
2084,What a day! What better way to spend this sunny day than drinks by the shore happy,1
2085,how to be you piss off crying  3,0
2086,Keeping an eye on your house,1
2087,damn ify ate unhappy ,0
2088,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.3,1
2089,Thanks for the recent follow Happy to connect happy  have a great Thursday..14,1
2090, you change your whole life happy,1
2091,Modi govt to consult on before talking to ,1
2092,Shades of in law change,1
2093,Virulent are going against India's culture (and census),1
2094,it was extended family. 12 ppl.ahh wanted to show a Oh My Girl being dorky while playing a game but it got deleted unhappy ,0
2095,Company photoshoot with our fabulous photographer happy  Look at this determination (concrete shoes) to get,1
2096,you know that the problem still exist :D,1
2097,Mummy,1
2098,I dohn't want toh cohmment ohn it: Amit Shah oh,1
2099,even me unhappy  *hugs*,0
2100,I miss going to gigs in Liverpool unhappy ,0
2101,Hey.1,1
2102,Andhra govt to turn a into a museum. ,1
2103,I literally couldn't see a thing when they were at the back of the stage,0
2104,Here's the full art for both Glyph Keeper and his mummy token. For those interested they will be hitting ebay tonig,1
2105,kind of like my layout happy,1
2106,oh shiiiiid noooooor unhappy  ,0
2107,Scientists in Calcutta are tracing the building blocks of in space,1
2108, BJP flies on wings,1
2109,Some Indian politicians still need this lucky charm -- a campaign bus. ,0
2110,Share the love - High Value Members of this week happy  (insight by,1
2111,I'll be as strong as I can but it's hard unhappy  xxx,0
2112, FIR registered against UP minister over gang rape  sexual harassment,0
2113,Koalas are dying of thirst  and it's all because of us unhappy  .9,0
2114,instant message perfectly fine :D how about you fellow ken,1
2115,i want to learn the choreo but my ugly body says no crying with joy,1
2116,Happy birthday,1
2117,.Thanks so much for the RT,1
2118,I have tested all sweet dishes but they are not as sweet as my lovers lips :)MARVOREE MagpasikatOnShowtime,1
2119,Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number for.. cont1,0
2120,Hellooo happy  KT Bear (FFABear),1
2121, looking forward to you visiting! You've picked a great day too,1
2122,Had a fun welcome back to taping! first day for happy  Mainit. Pawisan. Dirty. I really miss this,1
2123,I've been trying to bank sleep all week happy  I doubt I'll be able to sleep Friday or Saturday night,1
2124, a wage hike,1
2125, just type and ask anything you like happy  aa jao for,1
2126, now I'm really out. happy,1
2127, bedroom journalism on trial,1
2128, rises,1
2129,.agata baby unhappy  it broke in the mail. but i read your letter  can't thank you enough. you are the best ,0
2130,Nitpicking,1
2131,has accepted the resignation of Shri Manohar Parrikar from the Council of Ministers with immediate,1
2132,Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number.. cont1,0
2133,We All Know unhappy  ,0
2134, to decide on new legislative party leader  future course of action. Will also,0
2135,takes off for aerobatic display at inaugural ,1
2136,no i don%27t :)),1
2137,Dreams of one are still alive,0
2138,Army chief's words ring in pellet-hit boy's ears. ,1
2139,What do religious have against atheists and ,1
2140,I woke up at 4:17,0
2141,SO PRECIOUS I REALLY MISS HIM unhappy   ,0
2142,The rallying cry of has become a thing to behold and celebrate this season. ,1
2143, arrived on the back of a little tipper lorry smile,1
2144,this is jimin to yoongi unhappy  .7,0
2145,SONE who cant stream at Genie!You CAN stream for TY at Genie! We are still sharing some Genie IDs. If you want it.1,1
2146,EVERY time I think that my skin is getting better,1
2147,Growth rate of the industrial sector estimated to moderate to 5.2% in 2016-17 from 7.4% in 2015-16: ,1
2148,Thanks again for notifying us! We have updated our add-on plans accordingly happy,1
2149,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.4,1
2150,if josie,1
2151,instant message getting sad unhappy ,0
2152,I'm sooooo sleepy unhappy ,0
2153,In Assam,1
2154, it's such a negative pit of unhappiness,0
2155,Thanks smile  much better today and thanks for the message.,1
2156,happy birthday nimesh!!! happy,1
2157,I miss you Levi unhappy ,0
2158,Guess who's not getting a unicorn frappuccino because they're sold out unhappy .1,0
2159,i'm hungry unhappy ,0
2160,Nationalist trend spreads-- tightens rules to shield local jobs (and keep out Indians). ,1
2161,We will accept the people's mandate,1
2162,i don%27t know doesnt seem fair to me..two against one happy,1
2163,People don't want handouts,1
2164, i want to go to an m's game unhappy ,0
2165,What powers drive to become chief minister. ,1
2166,Thanks for the recent follow Happy to connect happy  have a great Thursday..33,1
2167,All you need to know about 2017 across eight states VIDEO: ,1
2168,Here is the link for Seventeen's Yokohama Concert with English subs :)DDL:,1
2169,Mmmmm I guess your not getting much acting work these days? You have too much time on your hands unhappy ,0
2170,my favourite lipstick hilang crying ,0
2171,HC scraps plea against JNU norms. Seat cuts,1
2172,20% off all Knight  Day Jewellery ends this Sunday-Why not pick up something nice for,1
2173,congratyoulations Harry!!!!! Been with you since fifa 13!!!! Miss yoyour younboxing videos unhappy ,0
2174, trouble with Google Play and more. In ,0
2175,Can someone buy me a tasbih pls? I don't have one unhappy ,0
2176,Govt seems to have slipped in an in Budget2017. ,1
2177,Due to sudden drop in visibility at BLR,1
2178,you don't post much lately?  school unhappy  ,0
2179, and more. .4,0
2180,it feels kind of empty w/o youngjae at the venue.. unhappy ,0
2181,i miss minmin crying ,0
2182,BJP sees stamp missing in choice. ,1
2183,Perfect,1
2184, big decisions expected,1
2185,I check Beautiful News every single day,1
2186, vanishing boatmakers,1
2187, both look so so good at there current clubs. Shame they never cut it in the PL unhappy ,0
2188,In Sushil Modi lists property chain. ,1
2189,Made my day! Great story happy,1
2190,Cash rewards likely for doctors following correct protocol. ,1
2191,it's only been a few days since their promotion ended but i'm already missing her so much unhappy  ,0
2192, I just hope everything goes right from now on unhappy ,0
2193,In Maharashtra,1
2194,Ps4 mate,0
2195, and more. Also in epaper. .20,0
2196,we don%27t talk anymore like we used to do unhappy ,0
2197,India's growth rate at constant market prices for 2016-17 seen at 7.1% ,1
2198, no sign of Garry Barlow yet sad ,0
2199,thanks for the recent follow. Much appreciated happy  Want this.2,1
2200, Sunday holiday for recruits,1
2201, cheeky :D,1
2202,The Telegraph published today an article entitled French envoy bets on former colony - Bonjour,1
2203,But i want unhappy  that looks so yummy hehehe.,0
2204, Order what ever you want to eat through our website.May you all have a great day happy.2,1
2205, beyond Brexit,1
2206,Can I pop in a request for assassin shower gel? happy,1
2207,How bypoll was put off-- on ruling combine's request. ,1
2208,No Celtics or Bruins today unhappy  At least Sale is pitching for the Sox,0
2209,Need your help guys crying  ,0
2210,7 Indian to scrap tags for handbaggage. ,1
2211, 670000 bikes,1
2212,when will you go here in batangas? sad  ,0
2213, Paris,1
2214,How had offered India consular access to ,1
2215,where's justin i miss him unhappy ,0
2216,Episode two now crying with joy,1
2217, the problem is only affecting webmail itself. Accessing email from other applications works fine happy  ^mkl,1
2218, some and now none of you crying with joy,1
2219, I really appreciate it. Hope you have a brilliant day happy,1
2220,miss biking unhappy ,0
2221, recipes  skills. ,1
2222,Oh well never liked Clay anyway unhappy ,0
2223,Yes,1
2224,As if this process hasn't been frustrating enough,0
2225,Have you ever been to AUSTRALIA! :D Love your vids. Lovo on youtube :D,1
2226,I just told them to bugger off and hung up! They waned access to my pc. If they phoned someone like my Gran ,0
2227, who knows :D,1
2228,Stats for the day have arrived. 1 new follower and NO unfollowers happy  via.1,1
2229,Good morning every one.3,1
2230,Shoutout to for the donation. Looks like I'm streaming some Stanley Parable later happy,1
2231, and I suspect you will be one of the few who would get it happy,1
2232,Jyoust a reminder... thank you for this happy,1
2233,No one to be deprived of benefits for lack of benefits to continue with alternate means of identification: ,1
2234,New twitter account piss off no idea MAJA SALVADOR is Follow not applicable guys happy,1
2235,Britain to trigger Brexit on March 29: ,1
2236,610 crore as against Rs 1,1
2237, on extradition warrant: Scotland Yard.,1
2238,  to be sworn in as Deputy CMs ,1
2239, we seem to have sold our government some time ago. unhappy ,0
2240, but court grants him bail. ,1
2241,how do we book the cars service for the swards tommorow :D,1
2242,Makes me so sad unhappy  they looked so unhappy when I went to SeaWorld ,0
2243, an untold story of how Pranab Mukherjee nixed plan to unseat her. ,1
2244,People who don%27t know me always think I am quiet. People who do know me. wish I was :)KISSES TheFashionIcon,1
2245,Hi please rt my pinned post happy,1
2246,Very sad unhappy ,0
2247,I'm a building a LLVM backend so,0
2248,Trump administration resists economics of and visas for Indian companies. ,1
2249,This resort is hosting 120-odd lawmakers now in camp. ,1
2250,Annoyingly the spaces in the variable width version of the C64 font that's available on the internet are wi ,0
2251, and more. .5,0
2252,rt for 13 ffs-it's not much but they're free-legit-free but follow me first to get them quicker-be patient i will g,1
2253,Wth why did 4/20 have to happen during the Easter holidays it's one of the best days in Leeds unhappy ,0
2254,SO PRECIOUS I REALLY MISS HIM unhappy   .1,0
2255,No limits on cash withdrawals from today ,1
2256,JNU VC clarifies: UGC gazette wont be applied retrospectively. Existing MPhil students will be admitted to PhD under goodbye,1
2257,Stirrings of Cold War,1
2258,Bypassing highway ban,1
2259,good morning unhappy ,0
2260,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile,1
2261,ABC News got ahold of me and asked if they could use a few seconds of my coming out video for a transgender special this f,1
2262, months and years of bonding and happiness  family MCLISSE StarMu,1
2263,Ruchir Joshi on how Calcutta's is being destroyed as vandals decide the future. ,1
2264,Delma Hanville It's official we are connected on Twitter! Thank you for the follow. Please don't ever Let It Go! happy,1
2265,Nooo your hair color is pretty ,0
2266, tells state. ,1
2267, Bengal bill scares pervert schools,1
2268,=Thumbnail UHC= This is my best render ever :Dand Favs are appreciated brosOpinios ?,1
2269,how come i didn't get a reminder email this month unhappy ,0
2270,Who drafted challenge to high court order in case,0
2271,Payments Bank to offer 4.5% on deposits up to Rs25000,1
2272, says Manini Chatterjee. .2,1
2273,Jammu and Kashmir: 2-3 terrorists holed up in house,1
2274,India's to spike 3 initiatives for ,1
2275,Kanwal Sibal on why could be a victim of disruptive thinking. ,1
2276,Thats how it sounds like at superbooth happy,1
2277,Mukul Kesavan on BCCI and the curious case of versus Steve Smith. ,1
2278,We bought a 523 litre fridge. I am applying for cold storage license in Bhayander West :D,1
2279, and why a nation at 70 must begin a new life. ,0
2280,Today: PM to address a rally in Imphal,1
2281,You too. smile,1
2282,A lot of games this month? :D,1
2283, govt ducks call for vote verifiers,1
2284,unhappy  my 4c struggle is not valid?,0
2285,BREAKING: Indias December quarter GDP at 7 percent (Reuters forecast was 6.4 percent) ,1
2286,Mukul Kesavan on who ought to (and not who will) win in ,0
2287,What meant by 'potato factory' is thriving reality for Bengal farmers in chain. ,1
2288,Hit by splurge  freebies,1
2289,Private fear plan to monitor functioning will give local leaders a death grip. ,1
2290,Somali grab Indian with 11 crew members. ,1
2291,did some warm up sketches of some of my faves,0
2292, cash-swap case,1
2293,Stats for the day have arrived. 1 new follower and NO unfollowers happy  via.3,1
2294,yes you had smile,1
2295,YO THANK YOU FOR OVER 15,1
2296,Message from Governors of US states,1
2297,| I can understand the state ohf mind ohf ji right nohw. Hence,0
2298,Thanks for that! Little things like that really help when sleep starts hitting and you don't drink coffee or energy drinks unhappy ,0
2299, at least in my case it has not yet completely broken tho,0
2300,Haryana peasants demand justice for right to cattle trade. ,0
2301,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.2,0
2302,this guy got me into exo back in 2013. he was also my very first bias in kpop. to be honest i miss him so much. happy birthd,1
2303,Thanks for the recent follow Happy to connect happy  have a great Thursday..23,1
2304,it's getting harder and harder to stay unhappy ,0
2305, Thank you happy,1
2306,Select from 14 award-winning Laura Taylor romance ebooks,1
2307,Aseek ,0
2308,Here is a new thesis by another genius.Sir,1
2309,Uncheck new arrivals happy,1
2310,wow unhappy  people are so mean  ,0
2311,Share the love: thanks for being top new followers this week happy  Want this?,1
2312, have a great Thursday! Looking forward to reading your tweets happy   Want this,1
2313,I miss him so much unhappy ,0
2314, if anyone has got a design or could find me one I would be so grateful to you :D,1
2315,this is so sad what the fuck unhappy ,0
2316,the agitation is delayed by 15 days. The trouble will soon come.. ,1
2317, physicist still has his table full,0
2318,Koalas are dying of thirst  and it's all because of us unhappy  .1,0
2319,Its not organicthey'll shoehorn it inbut plot  character developmentMCU netflix has lesWhat support .1,0
2320,WTF Canada 2017 and you are still in the 1700s. I Will Never support,0
2321,Lost passwords,1
2322,Used up a month's worth at Laugharne Weekend sad  (no wi-fi in small Carmarthenshire towns,0
2323, and more. Also in epaper. .49,0
2324,unhappy  i have to be strong today jfjfjkf,0
2325,Overburdened says it may not be able to hold for college teachers this year. ,0
2326,Thanks for the recent follow Happy to connect happy  have a great Thursday..5,1
2327,what the fuck don%27t unhappy ,0
2328,Me to self: don't buy that.Also me: but I'm a furry unhappy  ,0
2329,So.2,1
2330,A to tackle less wheat,1
2331,happy anniv ming and papi!!!!! love love happy,1
2332,Also please send prayers and sympathy because my favorite ball dress doesn't fit my boobs crying  ,0
2333,FM Jaitley says Q3 data substantially impacted by economy's resilience  remonetisation helped.,1
2334,GIVING AWAY ALL THESE SOUVENIRS TO 5 LUCKY WINNERS!To Enter: Follow + RTRolling winners in 48 hold on,1
2335,Babye old twitter unhappy ,0
2336,Nothing could be better happy.3,1
2337,Rip tes 100k experience  crying ,0
2338,man its been about 2hrs since their vlive...its nearly over for sydney ppl... unhappy  goes so quick so appreciate every second!!,0
2339,failed unhappy  .g hehe,0
2340,I was thinking about how I don't want to go to school and I'm suddenkyfeeling good happy,1
2341,At Balagarh in the dying art of ,1
2342,The manifesto,0
2343,especially for people who have low patience level happy,1
2344,dropped you a follow on Twitch happy,1
2345, froze mid install. Waited 3hrs he'd to pull plug crying ,0
2346, will check it happy,1
2347,Love them! Can I get some? smile,1
2348,When it comes to prey,1
2349,Mukul Kesavan on what the attack on means. ,1
2350,To stress dress code,1
2351,Goenka's surprise:Smith to lead Pune ,1
2352,Subir Bhaumik on how has cast a shadow over India's ties with ,1
2353,I've been given a Custom Console Bundle to giveaway! happy  this tweet  be following me to enter! Ends,1
2354,Before going back back to jail,1
2355,I'm so glad I don't care what people think anymore but I wish I still looked my best everyday like I used too sad  I just pick,0
2356,How 4000 Punjab cops spent night preventing by filling breach in wall with ,1
2357,true,1
2358, this baby at Calcutta has died. ,1
2359,India's action against charity trigger spat with administration. ,0
2360,my puppies deserves all better unhappy  .3,0
2361,Committee constituted by the Ministry has recommended that city taxis should be allowed to run on App Based platforms. ,1
2362,Great to work with you too such a lovely place! Thank you for havin,1
2363, says President Mukherjee. ,1
2364, MP put on no-fly list by for pervert airlines as well. ,1
2365,Trump picks 49yr-old judge for lifetime job at Supreme Court of US. ,1
2366,I'm happy   happy,1
2367, it looks like iOS 11 is due to kill it unhappy  ,0
2368,ugh i miss my baby crying ,0
2369,How has become epicentre of industry in Bihar. ,1
2370,You better check this out,1
2371,They stopped having them when they got rid of the toy surprises at the bottom unhappy ,0
2372,usually a speedboat behind any we get here on the river unhappy  ,0
2373, and winning giveaways etc unhappy ,0
2374, I'll DM you half naked pictures happy,1
2375,NIA takes over investigations into Bhopal-Ujjain  train IED blast case,1
2376, has the numbers,1
2377,same unhappy ,0
2378, have a great Thursday! Looking forward to reading your tweets happy  Want this ?,1
2379,Deep scratch ;_;All the paint is gone  you see the bare metal. So it needs to be fixed to avoid getting a rusting car soon unhappy ,0
2380,Supreme Court seeks govt's response on a plea to frame national policy to promote and ,1
2381, the has to re-invent itself,1
2382,thanks for the recent follow. Much appreciated happy  Get this,1
2383, holes in govt health cover,1
2384,Theme village on or a sanctuary? ,1
2385,Swapan Dasgupta on how elections have dashed hopes that would weaken. ,1
2386,Why India is trying to seal with  ,1
2387,Crusader pleads for saving ,1
2388,Yeah did update to 16.04 ,0
2389, if i get 900 retweets and 900 likes. help me :(un.1,0
2390,So sad unhappy  ,0
2391,i hope this little beaand is andot overworkiandg himself and gettiandg at least some rest unhappy  ,0
2392, it froze a few times. Then went to 16.10,0
2393,donny unhappy  ,0
2394,Stats for the week have arrived. 1 new follower and NO unfollowers happy  via.1,1
2395,unhappy  But if there'll be 1 Silver-that'd be him!,0
2396,Shihaaaa help me on my bishie hunttt equals  ^ equals ),1
2397,One year ago today unhappy  .1,0
2398, has agreed to teach the ropes? ,1
2399, cabinet meeting begins. ,1
2400,Mrs King is excited to work with students today! Check out this cool classroom shape! Lots of math in here happy,1
2401,Helloo :D chammy (shamirakay),1
2402, opens entertainment TV market to ,1
2403,We,1
2404,You too man happy,1
2405,Take a look at favourites.io You can do this and more happy,1
2406,thank you for 2k likes on my banner project happy,1
2407,Wish I could stay in bed all day and listen to the rain sad ,0
2408,i wasn't saying i read a book today,1
2409,Thanks for the recent follow Happy to connect happy  have a great Thursday. Get it.2,1
2410, same unhappy ,0
2411, home truths,1
2412,only way to make sense of those crazy edge cases is the idea of sharing revenue was offensive,1
2413,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.6,1
2414, SURE NO PROB. ILABYU TOO  ,0
2415, the sun is shining happy,1
2416,Still not possible! unhappy ,0
2417,Thanks for the recent follow Happy to connect happy  have a great Thursday..16,1
2418, Keep,1
2419,slight buzy kasi besh unhappy  ,0
2420,Modi takes plunge,1
2421, fixing iPhone storage issues and more. in ,0
2422,We're no less than cricketers,0
2423,ehh i cant DM you unhappy ,0
2424,why can't dogs just live forever unhappy ,0
2425, off the turf too,1
2426, venues and audiences. ,1
2427,Shut up,1
2428,I just did happy.1,1
2429,When your online crush comes to the meet-up without their Snapchat filter unhappy  .3,0
2430, Guwahati. ,1
2431,Wow,1
2432,New second home coming soon! :D,1
2433,Excited about event next week in Bangalore!  come happy,1
2434, orders a weekly for all trainees. ,1
